MVCO_CIAS	MVCO_FECMOV	MVCO_FECDOC	MVCO_NROCOM	MVCO_TPCO	TPCO_DESCRI	TO_NUMBER(C.MVCO_RENGLN)	MVCO_TPORAN	MVCO_MTOREN	MVCO_MONE	MVCO_CECO	MVCO_MAYO	MAYO_DESCRI	MVCO_DESCRI	AUXI_NIT	AUXI_DESCRI	CTCO_STATUS	CTCO_USER	CTCO_FECCOM	TO_CHAR(A.CTCO_FECCOM,'DD/MM/YYYYHH12:MI:SS')
80240	202409	23/09/24	22	914	CIERRE FONDO INVERSION	1	C	-0,78			41080501001	POR INCREMENTO EN EL VALOR DE MERCADO	Cierre de Fondo = 1 Fecha : 23-09-2024 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	800193848	CARTERA COLECTIVA ACCION FIDUCIARIA	A	LVELANDIA	23/09/24	23/09/2024 12:00:00
80240	202409	23/09/24	22	914	CIERRE FONDO INVERSION	2	D	0,78			13020501001	FONDO COMUN ORDINARIO 1	Cierre de Fondo = 1 Fecha : 23-09-2024 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	EF1700017260	ENCARGO FIDUCIARIO 1700017260	A	LVELANDIA	23/09/24	23/09/2024 12:00:00
80240	202409	24/09/24	23	914	CIERRE FONDO INVERSION	1	C	-0,55			41080501001	POR INCREMENTO EN EL VALOR DE MERCADO	Cierre de Fondo = 1 Fecha : 24-09-2024 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	800193848	CARTERA COLECTIVA ACCION FIDUCIARIA	A	LVELANDIA	24/09/24	24/09/2024 12:00:00
80240	202409	24/09/24	23	914	CIERRE FONDO INVERSION	2	D	0,55			13020501001	FONDO COMUN ORDINARIO 1	Cierre de Fondo = 1 Fecha : 24-09-2024 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	EF1700017260	ENCARGO FIDUCIARIO 1700017260	A	LVELANDIA	24/09/24	24/09/2024 12:00:00
80240	202409	25/09/24	24	914	CIERRE FONDO INVERSION	1	C	-0,21			41080501001	POR INCREMENTO EN EL VALOR DE MERCADO	Cierre de Fondo = 1 Fecha : 25-09-2024 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	800193848	CARTERA COLECTIVA ACCION FIDUCIARIA	A	LVELANDIA	25/09/24	25/09/2024 12:00:00
80240	202409	25/09/24	24	914	CIERRE FONDO INVERSION	2	D	0,21			13020501001	FONDO COMUN ORDINARIO 1	Cierre de Fondo = 1 Fecha : 25-09-2024 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	EF1700017260	ENCARGO FIDUCIARIO 1700017260	A	LVELANDIA	25/09/24	25/09/2024 12:00:00
80240	202409	26/09/24	25	914	CIERRE FONDO INVERSION	2	D	0,11			13020501001	FONDO COMUN ORDINARIO 1	Cierre de Fondo = 1 Fecha : 26-09-2024 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	EF1700017260	ENCARGO FIDUCIARIO 1700017260	A	LVELANDIA	26/09/24	26/09/2024 12:00:00
80240	202409	26/09/24	25	914	CIERRE FONDO INVERSION	1	C	-0,11			41080501001	POR INCREMENTO EN EL VALOR DE MERCADO	Cierre de Fondo = 1 Fecha : 26-09-2024 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	800193848	CARTERA COLECTIVA ACCION FIDUCIARIA	A	LVELANDIA	26/09/24	26/09/2024 12:00:00
80240	202409	27/09/24	26	914	CIERRE FONDO INVERSION	1	C	-0,02			13020501001	FONDO COMUN ORDINARIO 1	Cierre de Fondo = 1 Fecha : 27-09-2024 Tpmv(86)-RENDIMIENTOS BRUTOS NEGATIVOS	EF1700017260	ENCARGO FIDUCIARIO 1700017260	A	LVELANDIA	27/09/24	27/09/2024 12:00:00
80240	202409	27/09/24	26	914	CIERRE FONDO INVERSION	2	D	0,02			51080501001	POR DISMINUCION DEL VALOR RAZONABLE	Cierre de Fondo = 1 Fecha : 27-09-2024 Tpmv(86)-RENDIMIENTOS BRUTOS NEGATIVOS	800193848	CARTERA COLECTIVA ACCION FIDUCIARIA	A	LVELANDIA	27/09/24	27/09/2024 12:00:00
