MVCO_CIAS	MVCO_FECMOV	MVCO_FECDOC	MVCO_NROCOM	MVCO_TPCO	TPCO_DESCRI	TO_NUMBER(C.MVCO_RENGLN)	MVCO_TPORAN	MVCO_MTOREN	MVCO_MONE	MVCO_CECO	MVCO_MAYO	MAYO_DESCRI	MVCO_DESCRI	AUXI_NIT	AUXI_DESCRI	CTCO_STATUS	CTCO_USER	CTCO_FECCOM	TO_CHAR(A.CTCO_FECCOM,'DD/MM/YYYYHH12:MI:SS')
111528	202408	31/08/24	1	906	NOTAS CONTABLES	1301	D	793973,65			59050001001	GANANCIAS	CARGUE DE SALDOS INICIALES	805012921	PATRIMONIOS AUTONOMOS ACCIÓN FIDUCIARIA	A	UMIGRA	31/08/24	31/08/2024 12:00:00
111528	202408	31/08/24	1	906	NOTAS CONTABLES	1309	C	-982261,69			35100501001	RESTITUCION DE APORTES	CARGUE DE SALDOS INICIALES	805012921	PATRIMONIOS AUTONOMOS ACCIÓN FIDUCIARIA	A	UMIGRA	31/08/24	31/08/2024 12:00:00
111528	202408	31/08/24	1	906	NOTAS CONTABLES	1300	C	-783885092,21			35050501001	APORTES EN DINERO	CARGUE DE SALDOS INICIALES	111528	FA-5999 FIDEICOMISO DE ADMINISTRACION Y PAGOS VIMARSA COLOMBIA	A	UMIGRA	31/08/24	31/08/2024 12:00:00
111528	202408	31/08/24	1	906	NOTAS CONTABLES	1311	D	178397,14			51080501001	POR DISMINUCION DEL VALOR RAZONABLE	CARGUE DE SALDOS INICIALES	111528	FA-5999 FIDEICOMISO DE ADMINISTRACION Y PAGOS VIMARSA COLOMBIA	A	UMIGRA	31/08/24	31/08/2024 12:00:00
111528	202408	31/08/24	1	906	NOTAS CONTABLES	1312	C	-793973,65			39150001001	GANANCIA DEL EJERCICIO	CARGUE DE SALDOS INICIALES	805012921	PATRIMONIOS AUTONOMOS ACCIÓN FIDUCIARIA	A	UMIGRA	31/08/24	31/08/2024 12:00:00
111528	202408	31/08/24	1	906	NOTAS CONTABLES	1308	D	982261,69			16909501005	ANTICIPOS DE UTILIDADES	CARGUE DE SALDOS INICIALES	805012921	PATRIMONIOS AUTONOMOS ACCIÓN FIDUCIARIA	A	UMIGRA	31/08/24	31/08/2024 12:00:00
111528	202408	31/08/24	1	906	NOTAS CONTABLES	1310	D	60658266			35101002009	COMISION FIDUCIARIA	CARGUE DE SALDOS INICIALES	800155413	ACCION SOCIEDAD FIDUCIARIA S.A.	A	UMIGRA	31/08/24	31/08/2024 12:00:00
111528	202408	31/08/24	1	906	NOTAS CONTABLES	1313	C	-2031929,92			39050001001	GANANCIAS ACUMULADAS EJERCICIOS ANTERIORES	CARGUE DE SALDOS INICIALES	805012921	PATRIMONIOS AUTONOMOS ACCIÓN FIDUCIARIA	A	UMIGRA	31/08/24	31/08/2024 12:00:00
111528	202408	31/08/24	1	906	NOTAS CONTABLES	1298	D	169713112			35100501001	RESTITUCION DE APORTES	CARGUE DE SALDOS INICIALES	900599869	MONERE CAPITAL SAS	A	UMIGRA	31/08/24	31/08/2024 12:00:00
111528	202408	31/08/24	1	906	NOTAS CONTABLES	1303	D	965061,1			51400501005	GRAVAMEN A LOS MOVIMIENTOS FINANCIEROS G	CARGUE DE SALDOS INICIALES	111528	FA-5999 FIDEICOMISO DE ADMINISTRACION Y PAGOS VIMARSA COLOMBIA	A	UMIGRA	31/08/24	31/08/2024 12:00:00
111528	202408	31/08/24	1	906	NOTAS CONTABLES	1304	D	37705617,78			13020501001	FONDO COMUN ORDINARIO 1	CARGUE DE SALDOS INICIALES	EF1850005652	ENCARGO FIDUCIARIO 1850005652	A	UMIGRA	31/08/24	31/08/2024 12:00:00
111528	202408	31/08/24	1	906	NOTAS CONTABLES	1306	D	49104000			35100501001	RESTITUCION DE APORTES	CARGUE DE SALDOS INICIALES	1129579218	VELILLA OROZCO MARIANELA	A	UMIGRA	31/08/24	31/08/2024 12:00:00
111528	202408	31/08/24	1	906	NOTAS CONTABLES	1305	D	374900000			35100501001	RESTITUCION DE APORTES	CARGUE DE SALDOS INICIALES	901062783	CIUDAD RUITOQUE SAS   	A	UMIGRA	31/08/24	31/08/2024 12:00:00
111528	202408	31/08/24	1	906	NOTAS CONTABLES	1307	D	10000000			35100501001	RESTITUCION DE APORTES	CARGUE DE SALDOS INICIALES	91207501	PRADA DIAZ REYNALDO	A	UMIGRA	31/08/24	31/08/2024 12:00:00
111528	202408	31/08/24	1	906	NOTAS CONTABLES	1299	D	261000			51151201001	SERVICIOS BANCARIOS	CARGUE DE SALDOS INICIALES	111528	FA-5999 FIDEICOMISO DE ADMINISTRACION Y PAGOS VIMARSA COLOMBIA	A	UMIGRA	31/08/24	31/08/2024 12:00:00
111528	202408	31/08/24	1	906	NOTAS CONTABLES	1302	D	84630000			35100501001	RESTITUCION DE APORTES	CARGUE DE SALDOS INICIALES	91287569	MUSTAFA DURAN IVAN FERNANDO	A	UMIGRA	31/08/24	31/08/2024 12:00:00
111528	202408	31/08/24	1	906	NOTAS CONTABLES	1314	C	-2198431,89			41080501001	POR INCREMENTO EN EL VALOR DE MERCADO	CARGUE DE SALDOS INICIALES	111528	FA-5999 FIDEICOMISO DE ADMINISTRACION Y PAGOS VIMARSA COLOMBIA	A	UMIGRA	31/08/24	31/08/2024 12:00:00
111528	202409	01/09/24	6	906	NOTAS CONTABLES	1026	C	-3931,08			41080501001	POR INCREMENTO EN EL VALOR DE MERCADO	AJUSTE RENDIMIENTOS ENCARGOS  INDIVIDUALES	805012921	PATRIMONIOS AUTONOMOS ACCIÓN FIDUCIARIA	A	BBENITEZ	01/09/24	01/09/2024 12:00:00
111528	202409	01/09/24	6	906	NOTAS CONTABLES	1025	D	3931,08			13020501001	FONDO COMUN ORDINARIO 1	AJUSTE RENDIMIENTOS ENCARGOS  INDIVIDUALES	EF1850005652	ENCARGO FIDUCIARIO 1850005652	A	BBENITEZ	01/09/24	01/09/2024 12:00:00
111528	202409	02/09/24	1	914	CIERRE FONDO INVERSION	2	D	13085,8			13020501001	FONDO COMUN ORDINARIO 1	Cierre de Fondo = 1 Fecha : 02-09-2024 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	EF1850005652	ENCARGO FIDUCIARIO 1850005652	A	MBELLO	02/09/24	02/09/2024 12:00:00
111528	202409	02/09/24	1	914	CIERRE FONDO INVERSION	1	C	-13085,8			41080501001	POR INCREMENTO EN EL VALOR DE MERCADO	Cierre de Fondo = 1 Fecha : 02-09-2024 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	800193848	CARTERA COLECTIVA ACCION FIDUCIARIA	A	MBELLO	02/09/24	02/09/2024 12:00:00
111528	202409	03/09/24	2	914	CIERRE FONDO INVERSION	1	C	-9653,91			13020501001	FONDO COMUN ORDINARIO 1	Cierre de Fondo = 1 Fecha : 03-09-2024 Tpmv(86)-RENDIMIENTOS BRUTOS NEGATIVOS	EF1850005652	ENCARGO FIDUCIARIO 1850005652	A	MBELLO	03/09/24	03/09/2024 12:00:00
111528	202409	03/09/24	2	914	CIERRE FONDO INVERSION	2	D	9653,91			51080501001	POR DISMINUCION DEL VALOR RAZONABLE	Cierre de Fondo = 1 Fecha : 03-09-2024 Tpmv(86)-RENDIMIENTOS BRUTOS NEGATIVOS	800193848	CARTERA COLECTIVA ACCION FIDUCIARIA	A	MBELLO	03/09/24	03/09/2024 12:00:00
111528	202409	04/09/24	3	914	CIERRE FONDO INVERSION	1	C	-13607,87			41080501001	POR INCREMENTO EN EL VALOR DE MERCADO	Cierre de Fondo = 1 Fecha : 04-09-2024 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	800193848	CARTERA COLECTIVA ACCION FIDUCIARIA	A	MBELLO	04/09/24	04/09/2024 12:00:00
111528	202409	04/09/24	3	914	CIERRE FONDO INVERSION	2	D	13607,87			13020501001	FONDO COMUN ORDINARIO 1	Cierre de Fondo = 1 Fecha : 04-09-2024 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	EF1850005652	ENCARGO FIDUCIARIO 1850005652	A	MBELLO	04/09/24	04/09/2024 12:00:00
111528	202409	05/09/24	4	914	CIERRE FONDO INVERSION	2	D	6344,57			13020501001	FONDO COMUN ORDINARIO 1	Cierre de Fondo = 1 Fecha : 05-09-2024 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	EF1850005652	ENCARGO FIDUCIARIO 1850005652	A	MBELLO	05/09/24	05/09/2024 12:00:00
111528	202409	05/09/24	4	914	CIERRE FONDO INVERSION	1	C	-6344,57			41080501001	POR INCREMENTO EN EL VALOR DE MERCADO	Cierre de Fondo = 1 Fecha : 05-09-2024 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	800193848	CARTERA COLECTIVA ACCION FIDUCIARIA	A	MBELLO	05/09/24	05/09/2024 12:00:00
111528	202409	06/09/24	5	914	CIERRE FONDO INVERSION	2	D	3530,14			51080501001	POR DISMINUCION DEL VALOR RAZONABLE	Cierre de Fondo = 1 Fecha : 06-09-2024 Tpmv(86)-RENDIMIENTOS BRUTOS NEGATIVOS	800193848	CARTERA COLECTIVA ACCION FIDUCIARIA	A	MBELLO	06/09/24	06/09/2024 12:00:00
111528	202409	06/09/24	5	914	CIERRE FONDO INVERSION	1	C	-3530,14			13020501001	FONDO COMUN ORDINARIO 1	Cierre de Fondo = 1 Fecha : 06-09-2024 Tpmv(86)-RENDIMIENTOS BRUTOS NEGATIVOS	EF1850005652	ENCARGO FIDUCIARIO 1850005652	A	MBELLO	06/09/24	06/09/2024 12:00:00
111528	202409	07/09/24	6	914	CIERRE FONDO INVERSION	2	D	6891,99			13020501001	FONDO COMUN ORDINARIO 1	Cierre de Fondo = 1 Fecha : 07-09-2024 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	EF1850005652	ENCARGO FIDUCIARIO 1850005652	A	MBELLO	07/09/24	07/09/2024 12:00:00
111528	202409	07/09/24	6	914	CIERRE FONDO INVERSION	1	C	-6891,99			41080501001	POR INCREMENTO EN EL VALOR DE MERCADO	Cierre de Fondo = 1 Fecha : 07-09-2024 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	800193848	CARTERA COLECTIVA ACCION FIDUCIARIA	A	MBELLO	07/09/24	07/09/2024 12:00:00
111528	202409	08/09/24	7	914	CIERRE FONDO INVERSION	2	D	6922,07			13020501001	FONDO COMUN ORDINARIO 1	Cierre de Fondo = 1 Fecha : 08-09-2024 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	EF1850005652	ENCARGO FIDUCIARIO 1850005652	A	MBELLO	08/09/24	08/09/2024 12:00:00
111528	202409	08/09/24	7	914	CIERRE FONDO INVERSION	1	C	-6922,07			41080501001	POR INCREMENTO EN EL VALOR DE MERCADO	Cierre de Fondo = 1 Fecha : 08-09-2024 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	800193848	CARTERA COLECTIVA ACCION FIDUCIARIA	A	MBELLO	08/09/24	08/09/2024 12:00:00
111528	202409	09/09/24	8	914	CIERRE FONDO INVERSION	2	D	42566,36			13020501001	FONDO COMUN ORDINARIO 1	Cierre de Fondo = 1 Fecha : 09-09-2024 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	EF1850005652	ENCARGO FIDUCIARIO 1850005652	A	LVELANDIA	09/09/24	09/09/2024 12:00:00
111528	202409	09/09/24	8	914	CIERRE FONDO INVERSION	1	C	-42566,36			41080501001	POR INCREMENTO EN EL VALOR DE MERCADO	Cierre de Fondo = 1 Fecha : 09-09-2024 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	800193848	CARTERA COLECTIVA ACCION FIDUCIARIA	A	LVELANDIA	09/09/24	09/09/2024 12:00:00
111528	202409	10/09/24	9	914	CIERRE FONDO INVERSION	1	C	-20888,13			41080501001	POR INCREMENTO EN EL VALOR DE MERCADO	Cierre de Fondo = 1 Fecha : 10-09-2024 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	800193848	CARTERA COLECTIVA ACCION FIDUCIARIA	A	LVELANDIA	10/09/24	10/09/2024 12:00:00
111528	202409	10/09/24	9	914	CIERRE FONDO INVERSION	2	D	20888,13			13020501001	FONDO COMUN ORDINARIO 1	Cierre de Fondo = 1 Fecha : 10-09-2024 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	EF1850005652	ENCARGO FIDUCIARIO 1850005652	A	LVELANDIA	10/09/24	10/09/2024 12:00:00
111528	202409	11/09/24	1	901	CAUSACIONES PAGO PROVEEDORES	2	D	23500000			35100501001	RESTITUCION DE APORTES	TRASLADO	901062783	CIUDAD RUITOQUE SAS   	A	ANSUAREZ	11/09/24	11/09/2024 12:00:00
111528	202409	11/09/24	1	901	CAUSACIONES PAGO PROVEEDORES	1	C	-23500000			25110501001	PROVEEDORES	TRASLADO	901062783	CIUDAD RUITOQUE SAS   	A	ANSUAREZ	11/09/24	11/09/2024 12:00:00
111528	202409	11/09/24	10	914	CIERRE FONDO INVERSION	1	C	-20738,73			41080501001	POR INCREMENTO EN EL VALOR DE MERCADO	Cierre de Fondo = 1 Fecha : 11-09-2024 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	800193848	CARTERA COLECTIVA ACCION FIDUCIARIA	A	LVELANDIA	11/09/24	11/09/2024 12:00:00
111528	202409	11/09/24	10	914	CIERRE FONDO INVERSION	2	D	20738,73			13020501001	FONDO COMUN ORDINARIO 1	Cierre de Fondo = 1 Fecha : 11-09-2024 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	EF1850005652	ENCARGO FIDUCIARIO 1850005652	A	LVELANDIA	11/09/24	11/09/2024 12:00:00
111528	202409	12/09/24	11	914	CIERRE FONDO INVERSION	1	C	-5506,76			41080501001	POR INCREMENTO EN EL VALOR DE MERCADO	Cierre de Fondo = 1 Fecha : 12-09-2024 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	800193848	CARTERA COLECTIVA ACCION FIDUCIARIA	A	LVELANDIA	12/09/24	12/09/2024 12:00:00
111528	202409	12/09/24	11	914	CIERRE FONDO INVERSION	2	D	5506,76			13020501001	FONDO COMUN ORDINARIO 1	Cierre de Fondo = 1 Fecha : 12-09-2024 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	EF1850005652	ENCARGO FIDUCIARIO 1850005652	A	LVELANDIA	12/09/24	12/09/2024 12:00:00
111528	202409	13/09/24	1	904	EGRESO CAJA	5	D	6188000			35101002009	COMISION FIDUCIARIA	RETIRO (3) .  NRO.CUENTA BANC.(657043675). RETIROS (3) . PAGO DE FACTURA POR DESCUESTO AUTOMATICO(COMISION FIDUCIARIA)	8001554136	ACCION SOCIEDAD FIDUCIARIA S.A.	A	PROCESOS	13/09/24	13/09/2024 12:00:00
111528	202409	13/09/24	1	904	EGRESO CAJA	4	C	-718			13020501001	FONDO COMUN ORDINARIO 1	IVA COSTOS DE OPERACION (25) . PAGO DE FACTURA POR DESCUESTO AUTOMATICO(COMISION FIDUCIARIA)	EF1850005652	ENCARGO FIDUCIARIO 1850005652	A	PROCESOS	13/09/24	13/09/2024 12:00:00
111528	202409	13/09/24	1	904	EGRESO CAJA	2	C	-3782			13020501001	FONDO COMUN ORDINARIO 1	COSTOS DE OPERACION (24) . PAGO DE FACTURA POR DESCUESTO AUTOMATICO(COMISION FIDUCIARIA)	EF1850005652	ENCARGO FIDUCIARIO 1850005652	A	PROCESOS	13/09/24	13/09/2024 12:00:00
111528	202409	13/09/24	1	904	EGRESO CAJA	8	C	-6188000			13020501001	FONDO COMUN ORDINARIO 1	RETIRO (3) .  NRO.CUENTA BANC.(657043675). RETIROS (3) . PAGO DE FACTURA POR DESCUESTO AUTOMATICO(COMISION FIDUCIARIA)	8001554136	ACCION SOCIEDAD FIDUCIARIA S.A.	A	PROCESOS	13/09/24	13/09/2024 12:00:00
111528	202409	13/09/24	1	904	EGRESO CAJA	10	C	-24752			13020501001	FONDO COMUN ORDINARIO 1	CONTRIBUCIÓN ESPECIAL (5) . PAGO DE FACTURA POR DESCUESTO AUTOMATICO(COMISION FIDUCIARIA)	EF1850005652	ENCARGO FIDUCIARIO 1850005652	A	PROCESOS	13/09/24	13/09/2024 12:00:00
111528	202409	13/09/24	1	904	EGRESO CAJA	9	D	24752			51400501005	GRAVAMEN A LOS MOVIMIENTOS FINANCIEROS G	CONTRIBUCIÓN ESPECIAL (5) . PAGO DE FACTURA POR DESCUESTO AUTOMATICO(COMISION FIDUCIARIA)	EF1850005652	ENCARGO FIDUCIARIO 1850005652	A	PROCESOS	13/09/24	13/09/2024 12:00:00
111528	202409	13/09/24	1	904	EGRESO CAJA	7	D	6188000			25011501001	COMISION POR ADMINISTRACION	RETIRO (3) .  NRO.CUENTA BANC.(657043675). RETIROS (3) . PAGO DE FACTURA POR DESCUESTO AUTOMATICO(COMISION FIDUCIARIA)	8001554136	ACCION SOCIEDAD FIDUCIARIA S.A.	A	PROCESOS	13/09/24	13/09/2024 12:00:00
111528	202409	13/09/24	1	904	EGRESO CAJA	1	D	3782			51151201001	SERVICIOS BANCARIOS	COSTOS DE OPERACION (24) . PAGO DE FACTURA POR DESCUESTO AUTOMATICO(COMISION FIDUCIARIA)	800193848	CARTERA COLECTIVA ACCION FIDUCIARIA	A	PROCESOS	13/09/24	13/09/2024 12:00:00
111528	202409	13/09/24	1	904	EGRESO CAJA	3	D	718			51151201001	SERVICIOS BANCARIOS	IVA COSTOS DE OPERACION (25) . PAGO DE FACTURA POR DESCUESTO AUTOMATICO(COMISION FIDUCIARIA)	800193848	CARTERA COLECTIVA ACCION FIDUCIARIA	A	PROCESOS	13/09/24	13/09/2024 12:00:00
111528	202409	13/09/24	1	904	EGRESO CAJA	6	C	-6188000			25011501001	COMISION POR ADMINISTRACION	RETIRO (3) .  NRO.CUENTA BANC.(657043675). RETIROS (3) . PAGO DE FACTURA POR DESCUESTO AUTOMATICO(COMISION FIDUCIARIA)	8001554136	ACCION SOCIEDAD FIDUCIARIA S.A.	A	PROCESOS	13/09/24	13/09/2024 12:00:00
111528	202409	13/09/24	2	904	EGRESO CAJA	2	C	-3782			13020501001	FONDO COMUN ORDINARIO 1	COSTOS DE OPERACION (24) . Cumplimiento pagos:. Orden pago: ""1"" Benef. pago: ""901062783"" Forma de pago : ""92"". Obs:TRASLADO	EF1850005652	ENCARGO FIDUCIARIO 1850005652	A	DMEDINA	13/09/24	13/09/2024 12:00:00
111528	202409	13/09/24	2	904	EGRESO CAJA	4	C	-718			13020501001	FONDO COMUN ORDINARIO 1	IVA COSTOS DE OPERACION (25) . Cumplimiento pagos:. Orden pago: ""1"" Benef. pago: ""901062783"" Forma de pago : ""92"". Obs:TRASLADO	EF1850005652	ENCARGO FIDUCIARIO 1850005652	A	DMEDINA	13/09/24	13/09/2024 12:00:00
111528	202409	13/09/24	2	904	EGRESO CAJA	5	D	23500000			25110501001	PROVEEDORES	RETIRO (3) .  NRO.CUENTA BANC.(00130310000200007950). RETIROS (3) . Cumplimiento pagos:. Orden pago: ""1"" Benef. pago: ""901062783"" Forma de pago : ""92"". Obs:TRASLADO	901062783	CIUDAD RUITOQUE SAS   	A	DMEDINA	13/09/24	13/09/2024 12:00:00
111528	202409	13/09/24	2	904	EGRESO CAJA	8	C	-94000			13020501001	FONDO COMUN ORDINARIO 1	CONTRIBUCIÓN ESPECIAL (5) . Cumplimiento pagos:. Orden pago: ""1"" Benef. pago: ""901062783"" Forma de pago : ""92"". Obs:TRASLADO	EF1850005652	ENCARGO FIDUCIARIO 1850005652	A	DMEDINA	13/09/24	13/09/2024 12:00:00
111528	202409	13/09/24	2	904	EGRESO CAJA	7	D	94000			51400501005	GRAVAMEN A LOS MOVIMIENTOS FINANCIEROS G	CONTRIBUCIÓN ESPECIAL (5) . Cumplimiento pagos:. Orden pago: ""1"" Benef. pago: ""901062783"" Forma de pago : ""92"". Obs:TRASLADO	EF1850005652	ENCARGO FIDUCIARIO 1850005652	A	DMEDINA	13/09/24	13/09/2024 12:00:00
111528	202409	13/09/24	2	904	EGRESO CAJA	6	C	-23500000			13020501001	FONDO COMUN ORDINARIO 1	RETIRO (3) .  NRO.CUENTA BANC.(00130310000200007950). RETIROS (3) . Cumplimiento pagos:. Orden pago: ""1"" Benef. pago: ""901062783"" Forma de pago : ""92"". Obs:TRASLADO	EF1850005652	ENCARGO FIDUCIARIO 1850005652	A	DMEDINA	13/09/24	13/09/2024 12:00:00
111528	202409	13/09/24	2	904	EGRESO CAJA	3	D	718			51151201001	SERVICIOS BANCARIOS	IVA COSTOS DE OPERACION (25) . Cumplimiento pagos:. Orden pago: ""1"" Benef. pago: ""901062783"" Forma de pago : ""92"". Obs:TRASLADO	800193848	CARTERA COLECTIVA ACCION FIDUCIARIA	A	DMEDINA	13/09/24	13/09/2024 12:00:00
111528	202409	13/09/24	2	904	EGRESO CAJA	1	D	3782			51151201001	SERVICIOS BANCARIOS	COSTOS DE OPERACION (24) . Cumplimiento pagos:. Orden pago: ""1"" Benef. pago: ""901062783"" Forma de pago : ""92"". Obs:TRASLADO	800193848	CARTERA COLECTIVA ACCION FIDUCIARIA	A	DMEDINA	13/09/24	13/09/2024 12:00:00
111528	202409	13/09/24	3	906	NOTAS CONTABLES	457	C	-6188000			13020501001	FONDO COMUN ORDINARIO 1	RECLAS  RETIRO (3) .  NRO.CUENTA BANC.(261067102). RETIROS (3) . PAGO DE FACTURA POR DESCUESTO AUTOMATICO(COMISION FIDUCIARIA)	EF1850005652	ENCARGO FIDUCIARIO 1850005652	A	CNIEVES	13/09/24	13/09/2024 12:00:00
111528	202409	13/09/24	3	906	NOTAS CONTABLES	458	D	6188000			13020501001	FONDO COMUN ORDINARIO 1	RECLAS  RETIRO (3) .  NRO.CUENTA BANC.(261067102). RETIROS (3) . PAGO DE FACTURA POR DESCUESTO AUTOMATICO(COMISION FIDUCIARIA)	8001554136	ACCION SOCIEDAD FIDUCIARIA S.A.	A	CNIEVES	13/09/24	13/09/2024 12:00:00
111528	202409	13/09/24	12	914	CIERRE FONDO INVERSION	1	C	-11596,3			41080501001	POR INCREMENTO EN EL VALOR DE MERCADO	Cierre de Fondo = 1 Fecha : 13-09-2024 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	800193848	CARTERA COLECTIVA ACCION FIDUCIARIA	A	LVELANDIA	13/09/24	13/09/2024 12:00:00
111528	202409	13/09/24	12	914	CIERRE FONDO INVERSION	2	D	11596,3			13020501001	FONDO COMUN ORDINARIO 1	Cierre de Fondo = 1 Fecha : 13-09-2024 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	EF1850005652	ENCARGO FIDUCIARIO 1850005652	A	LVELANDIA	13/09/24	13/09/2024 12:00:00
111528	202409	14/09/24	13	914	CIERRE FONDO INVERSION	1	C	-1100,87			41080501001	POR INCREMENTO EN EL VALOR DE MERCADO	Cierre de Fondo = 1 Fecha : 14-09-2024 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	800193848	CARTERA COLECTIVA ACCION FIDUCIARIA	A	LVELANDIA	14/09/24	14/09/2024 12:00:00
111528	202409	14/09/24	13	914	CIERRE FONDO INVERSION	2	D	1100,87			13020501001	FONDO COMUN ORDINARIO 1	Cierre de Fondo = 1 Fecha : 14-09-2024 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	EF1850005652	ENCARGO FIDUCIARIO 1850005652	A	LVELANDIA	14/09/24	14/09/2024 12:00:00
111528	202409	15/09/24	14	914	CIERRE FONDO INVERSION	2	D	1154,78			13020501001	FONDO COMUN ORDINARIO 1	Cierre de Fondo = 1 Fecha : 15-09-2024 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	EF1850005652	ENCARGO FIDUCIARIO 1850005652	A	LVELANDIA	15/09/24	15/09/2024 12:00:00
111528	202409	15/09/24	14	914	CIERRE FONDO INVERSION	1	C	-1154,78			41080501001	POR INCREMENTO EN EL VALOR DE MERCADO	Cierre de Fondo = 1 Fecha : 15-09-2024 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	800193848	CARTERA COLECTIVA ACCION FIDUCIARIA	A	LVELANDIA	15/09/24	15/09/2024 12:00:00
111528	202409	16/09/24	15	914	CIERRE FONDO INVERSION	2	D	2334,22			13020501001	FONDO COMUN ORDINARIO 1	Cierre de Fondo = 1 Fecha : 16-09-2024 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	EF1850005652	ENCARGO FIDUCIARIO 1850005652	A	LVELANDIA	16/09/24	16/09/2024 12:00:00
111528	202409	16/09/24	15	914	CIERRE FONDO INVERSION	1	C	-2334,22			41080501001	POR INCREMENTO EN EL VALOR DE MERCADO	Cierre de Fondo = 1 Fecha : 16-09-2024 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	800193848	CARTERA COLECTIVA ACCION FIDUCIARIA	A	LVELANDIA	16/09/24	16/09/2024 12:00:00
111528	202409	17/09/24	1	903	INGRESOS CAJA	4	D	1500000			13020501001	FONDO COMUN ORDINARIO 1	Fecha: 17-09-2024 Trasl.(8477) TPMV(146)-ADICION CAPITAL ESPECIFICO X TRASLADO	EF1850005652	ENCARGO FIDUCIARIO 1850005652	A	AORTEGA	17/09/24	17/09/2024 12:00:00
111528	202409	17/09/24	1	903	INGRESOS CAJA	3	D	42,23			51080501001	POR DISMINUCION DEL VALOR RAZONABLE	Fecha: 17-09-2024 Trasl.(8477) TPMV(221)-APORTE RENDIM (--) ESPECIFICO POR TRASLADO DEL GENERICO 0%	EF1850005652	ENCARGO FIDUCIARIO 1850005652	A	AORTEGA	17/09/24	17/09/2024 12:00:00
111528	202409	17/09/24	1	903	INGRESOS CAJA	5	C	-1500000			25909501012	APLICACIONES GENERICO	Fecha: 17-09-2024 Trasl.(8477) TPMV(146)-ADICION CAPITAL ESPECIFICO X TRASLADO	EF1850005652	ENCARGO FIDUCIARIO 1850005652	A	AORTEGA	17/09/24	17/09/2024 12:00:00
111528	202409	17/09/24	1	903	INGRESOS CAJA	1	C	-42,23			13020501001	FONDO COMUN ORDINARIO 1	Fecha: 17-09-2024 Trasl.(8477) TPMV(221)-APORTE RENDIM (--) ESPECIFICO POR TRASLADO DEL GENERICO 0%	EF1850005652	ENCARGO FIDUCIARIO 1850005652	A	AORTEGA	17/09/24	17/09/2024 12:00:00
111528	202409	17/09/24	1	903	INGRESOS CAJA	2	C	-6774,47			41080501001	POR INCREMENTO EN EL VALOR DE MERCADO	Fecha: 17-09-2024 Trasl.(8477) TPMV(149)-RENDIMIENTOS NEGATIVOS X TRASLADO	EF1850005652	ENCARGO FIDUCIARIO 1850005652	A	AORTEGA	17/09/24	17/09/2024 12:00:00
111528	202409	17/09/24	1	903	INGRESOS CAJA	6	D	6774,47			13020501001	FONDO COMUN ORDINARIO 1	Fecha: 17-09-2024 Trasl.(8477) TPMV(149)-RENDIMIENTOS NEGATIVOS X TRASLADO	EF1850005652	ENCARGO FIDUCIARIO 1850005652	A	AORTEGA	17/09/24	17/09/2024 12:00:00
111528	202409	17/09/24	2	903	INGRESOS CAJA	3	D	3072,39			13020501001	FONDO COMUN ORDINARIO 1	Fecha: 17-09-2024 Trasl.(8478) TPMV(149)-RENDIMIENTOS NEGATIVOS X TRASLADO	EF1850005652	ENCARGO FIDUCIARIO 1850005652	A	AORTEGA	17/09/24	17/09/2024 12:00:00
111528	202409	17/09/24	2	903	INGRESOS CAJA	6	D	5,28			51080501001	POR DISMINUCION DEL VALOR RAZONABLE	Fecha: 17-09-2024 Trasl.(8478) TPMV(221)-APORTE RENDIM (--) ESPECIFICO POR TRASLADO DEL GENERICO 0%	EF1850005652	ENCARGO FIDUCIARIO 1850005652	A	AORTEGA	17/09/24	17/09/2024 12:00:00
