MVCO_CIAS	MVCO_FECMOV	MVCO_FECDOC	MVCO_NROCOM	MVCO_TPCO	TPCO_DESCRI	TO_NUMBER(C.MVCO_RENGLN)	MVCO_TPORAN	MVCO_MTOREN	MVCO_MONE	MVCO_CECO	MVCO_MAYO	MAYO_DESCRI	MVCO_DESCRI	AUXI_NIT	AUXI_DESCRI	CTCO_STATUS	CTCO_USER	CTCO_FECCOM	TO_CHAR(A.CTCO_FECCOM,'DD/MM/YYYYHH12:MI:SS')
110100	202408	31/08/24	1	906	NOTAS CONTABLES	2069	D	4862374,31			51080501001	POR DISMINUCION DEL VALOR RAZONABLE	CARGUE DE SALDOS INICIALES	110100	FA-5931 FIDEICOMISO SAUTARI   	A	UMIGRA1	31/08/24	31/08/2024 12:00:00
110100	202408	31/08/24	1	906	NOTAS CONTABLES	2064	D	250000000			35100501001	RESTITUCION DE APORTES	CARGUE DE SALDOS INICIALES	901388345	GOLD MINER D&P SAS	A	UMIGRA1	31/08/24	31/08/2024 12:00:00
110100	202408	31/08/24	1	906	NOTAS CONTABLES	2061	D	50062144			35100501001	RESTITUCION DE APORTES	CARGUE DE SALDOS INICIALES	31842	SUNGOLD INTERNATIONAL FZCO	A	UMIGRA1	31/08/24	31/08/2024 12:00:00
110100	202408	31/08/24	1	906	NOTAS CONTABLES	2054	D	33769,03			35101002009	COMISION FIDUCIARIA	CARGUE DE SALDOS INICIALES	800193848	CARTERA COLECTIVA ACCION FIDUCIARIA	A	UMIGRA1	31/08/24	31/08/2024 12:00:00
110100	202408	31/08/24	1	906	NOTAS CONTABLES	2050	D	15470000			16909501005	ANTICIPOS DE UTILIDADES	CARGUE DE SALDOS INICIALES	800155413	ACCION SOCIEDAD FIDUCIARIA S.A.	A	UMIGRA1	31/08/24	31/08/2024 12:00:00
110100	202408	31/08/24	1	906	NOTAS CONTABLES	2068	C	-15059605,16			39150001001	GANANCIA DEL EJERCICIO	CARGUE DE SALDOS INICIALES	805012921	PATRIMONIOS AUTONOMOS ACCIÓN FIDUCIARIA	A	UMIGRA1	31/08/24	31/08/2024 12:00:00
110100	202408	31/08/24	1	906	NOTAS CONTABLES	2066	D	2499578,46			51400501005	GRAVAMEN A LOS MOVIMIENTOS FINANCIEROS G	CARGUE DE SALDOS INICIALES	110100	FA-5931 FIDEICOMISO SAUTARI   	A	UMIGRA1	31/08/24	31/08/2024 12:00:00
110100	202408	31/08/24	1	906	NOTAS CONTABLES	2051	C	-13336426782,96			35050501001	APORTES EN DINERO	CARGUE DE SALDOS INICIALES	110100	FA-5931 FIDEICOMISO SAUTARI   	A	UMIGRA1	31/08/24	31/08/2024 12:00:00
110100	202408	31/08/24	1	906	NOTAS CONTABLES	2056	C	-3659279,2			39050001001	GANANCIAS ACUMULADAS EJERCICIOS ANTERIORES	CARGUE DE SALDOS INICIALES	805012921	PATRIMONIOS AUTONOMOS ACCIÓN FIDUCIARIA	A	UMIGRA1	31/08/24	31/08/2024 12:00:00
110100	202408	31/08/24	1	906	NOTAS CONTABLES	2057	C	-22489625,11			41080501001	POR INCREMENTO EN EL VALOR DE MERCADO	CARGUE DE SALDOS INICIALES	110100	FA-5931 FIDEICOMISO SAUTARI   	A	UMIGRA1	31/08/24	31/08/2024 12:00:00
110100	202408	31/08/24	1	906	NOTAS CONTABLES	2063	D	900000000			35100501001	RESTITUCION DE APORTES	CARGUE DE SALDOS INICIALES	901310242	MORENO CORPORATION SAS	A	UMIGRA1	31/08/24	31/08/2024 12:00:00
110100	202408	31/08/24	1	906	NOTAS CONTABLES	2059	D	68067,18			51151201001	SERVICIOS BANCARIOS	CARGUE DE SALDOS INICIALES	110100	FA-5931 FIDEICOMISO SAUTARI   	A	UMIGRA1	31/08/24	31/08/2024 12:00:00
110100	202408	31/08/24	1	906	NOTAS CONTABLES	2062	D	27982865,05			35100501001	RESTITUCION DE APORTES	CARGUE DE SALDOS INICIALES	8220	KUNDAN REFINERY PRIVATE LTD	A	UMIGRA1	31/08/24	31/08/2024 12:00:00
110100	202408	31/08/24	1	906	NOTAS CONTABLES	2065	D	16999500			35101002009	COMISION FIDUCIARIA	CARGUE DE SALDOS INICIALES	805012921	PATRIMONIOS AUTONOMOS ACCIÓN FIDUCIARIA	A	UMIGRA1	31/08/24	31/08/2024 12:00:00
110100	202408	31/08/24	1	906	NOTAS CONTABLES	2058	D	38157078,24			13020501001	FONDO COMUN ORDINARIO 1	CARGUE DE SALDOS INICIALES	EF1200104103	ENCARGO FIDUCIARIO 1200104103	A	UMIGRA1	31/08/24	31/08/2024 12:00:00
110100	202408	31/08/24	1	906	NOTAS CONTABLES	2048	D	300000000			35100501001	RESTITUCION DE APORTES	CARGUE DE SALDOS INICIALES	901559983	INVERSIONES DIAZ CEBALLOS & CIA SAS	A	UMIGRA1	31/08/24	31/08/2024 12:00:00
110100	202408	31/08/24	1	906	NOTAS CONTABLES	2053	D	370000000			35100501001	RESTITUCION DE APORTES	CARGUE DE SALDOS INICIALES	900187012	COMPAÑIA MINERA E & J SAS	A	UMIGRA1	31/08/24	31/08/2024 12:00:00
110100	202408	31/08/24	1	906	NOTAS CONTABLES	2067	D	142800000			35100501001	RESTITUCION DE APORTES	CARGUE DE SALDOS INICIALES	860002576	GENERAL DE EQUIPOS DE COLOMBIA SA GECOLSA   	A	UMIGRA1	31/08/24	31/08/2024 12:00:00
110100	202408	31/08/24	1	906	NOTAS CONTABLES	2055	D	152440811			35101002009	COMISION FIDUCIARIA	CARGUE DE SALDOS INICIALES	800155413	ACCION SOCIEDAD FIDUCIARIA S.A.	A	UMIGRA1	31/08/24	31/08/2024 12:00:00
110100	202408	31/08/24	1	906	NOTAS CONTABLES	2060	D	4820000000			35100501001	RESTITUCION DE APORTES	CARGUE DE SALDOS INICIALES	901430849	SAUTARI SAS   	A	UMIGRA1	31/08/24	31/08/2024 12:00:00
110100	202408	31/08/24	1	906	NOTAS CONTABLES	2049	D	15059605,16			59050001001	GANANCIAS	CARGUE DE SALDOS INICIALES	805012921	PATRIMONIOS AUTONOMOS ACCIÓN FIDUCIARIA	A	UMIGRA1	31/08/24	31/08/2024 12:00:00
110100	202408	31/08/24	1	906	NOTAS CONTABLES	2052	D	6271199500			35100501001	RESTITUCION DE APORTES	CARGUE DE SALDOS INICIALES	900479267	FUNDICION RAMIREZ ZONA FRANCA SAS   	A	UMIGRA1	31/08/24	31/08/2024 12:00:00
110100	202409	01/09/24	4	906	NOTAS CONTABLES	4	D	270,34			51080501001	POR DISMINUCION DEL VALOR RAZONABLE	RENDIMIENTOS BRUTOS NEGATIVOS	EF1200104103	ENCARGO FIDUCIARIO 1200104103	A	ATORRESG	01/09/24	01/09/2024 12:00:00
110100	202409	01/09/24	4	906	NOTAS CONTABLES	3	C	-4248,48			41080501001	POR INCREMENTO EN EL VALOR DE MERCADO	RENDIMIENTOS BRUTOS POSITIVOS	800193848	CARTERA COLECTIVA ACCION FIDUCIARIA	A	ATORRESG	01/09/24	01/09/2024 12:00:00
110100	202409	01/09/24	4	906	NOTAS CONTABLES	1	D	4248,48			13020501001	FONDO COMUN ORDINARIO 1	RENDIMIENTOS BRUTOS POSITIVOS	EF1200104103	ENCARGO FIDUCIARIO 1200104103	A	ATORRESG	01/09/24	01/09/2024 12:00:00
110100	202409	01/09/24	4	906	NOTAS CONTABLES	2	C	-270,34			13020501001	FONDO COMUN ORDINARIO 1	RENDIMIENTOS BRUTOS NEGATIVOS	EF1200104103	ENCARGO FIDUCIARIO 1200104103	A	ATORRESG	01/09/24	01/09/2024 12:00:00
110100	202409	02/09/24	1	914	CIERRE FONDO INVERSION	2	D	13242,48			13020501001	FONDO COMUN ORDINARIO 1	Cierre de Fondo = 1 Fecha : 02-09-2024 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	EF1200104103	ENCARGO FIDUCIARIO 1200104103	A	MBELLO	02/09/24	02/09/2024 12:00:00
110100	202409	02/09/24	1	914	CIERRE FONDO INVERSION	1	C	-13242,48			41080501001	POR INCREMENTO EN EL VALOR DE MERCADO	Cierre de Fondo = 1 Fecha : 02-09-2024 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	800193848	CARTERA COLECTIVA ACCION FIDUCIARIA	A	MBELLO	02/09/24	02/09/2024 12:00:00
110100	202409	03/09/24	2	914	CIERRE FONDO INVERSION	1	C	-9769,51			13020501001	FONDO COMUN ORDINARIO 1	Cierre de Fondo = 1 Fecha : 03-09-2024 Tpmv(86)-RENDIMIENTOS BRUTOS NEGATIVOS	EF1200104103	ENCARGO FIDUCIARIO 1200104103	A	MBELLO	03/09/24	03/09/2024 12:00:00
110100	202409	03/09/24	2	914	CIERRE FONDO INVERSION	2	D	9769,51			51080501001	POR DISMINUCION DEL VALOR RAZONABLE	Cierre de Fondo = 1 Fecha : 03-09-2024 Tpmv(86)-RENDIMIENTOS BRUTOS NEGATIVOS	800193848	CARTERA COLECTIVA ACCION FIDUCIARIA	A	MBELLO	03/09/24	03/09/2024 12:00:00
110100	202409	04/09/24	3	914	CIERRE FONDO INVERSION	1	C	-13770,8			41080501001	POR INCREMENTO EN EL VALOR DE MERCADO	Cierre de Fondo = 1 Fecha : 04-09-2024 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	800193848	CARTERA COLECTIVA ACCION FIDUCIARIA	A	MBELLO	04/09/24	04/09/2024 12:00:00
110100	202409	04/09/24	3	914	CIERRE FONDO INVERSION	2	D	13770,8			13020501001	FONDO COMUN ORDINARIO 1	Cierre de Fondo = 1 Fecha : 04-09-2024 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	EF1200104103	ENCARGO FIDUCIARIO 1200104103	A	MBELLO	04/09/24	04/09/2024 12:00:00
110100	202409	05/09/24	4	914	CIERRE FONDO INVERSION	1	C	-6420,54			41080501001	POR INCREMENTO EN EL VALOR DE MERCADO	Cierre de Fondo = 1 Fecha : 05-09-2024 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	800193848	CARTERA COLECTIVA ACCION FIDUCIARIA	A	MBELLO	05/09/24	05/09/2024 12:00:00
110100	202409	05/09/24	4	914	CIERRE FONDO INVERSION	2	D	6420,54			13020501001	FONDO COMUN ORDINARIO 1	Cierre de Fondo = 1 Fecha : 05-09-2024 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	EF1200104103	ENCARGO FIDUCIARIO 1200104103	A	MBELLO	05/09/24	05/09/2024 12:00:00
110100	202409	06/09/24	5	914	CIERRE FONDO INVERSION	2	D	3572,41			51080501001	POR DISMINUCION DEL VALOR RAZONABLE	Cierre de Fondo = 1 Fecha : 06-09-2024 Tpmv(86)-RENDIMIENTOS BRUTOS NEGATIVOS	800193848	CARTERA COLECTIVA ACCION FIDUCIARIA	A	MBELLO	06/09/24	06/09/2024 12:00:00
110100	202409	06/09/24	5	914	CIERRE FONDO INVERSION	1	C	-3572,41			13020501001	FONDO COMUN ORDINARIO 1	Cierre de Fondo = 1 Fecha : 06-09-2024 Tpmv(86)-RENDIMIENTOS BRUTOS NEGATIVOS	EF1200104103	ENCARGO FIDUCIARIO 1200104103	A	MBELLO	06/09/24	06/09/2024 12:00:00
110100	202409	07/09/24	6	914	CIERRE FONDO INVERSION	2	D	6974,51			13020501001	FONDO COMUN ORDINARIO 1	Cierre de Fondo = 1 Fecha : 07-09-2024 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	EF1200104103	ENCARGO FIDUCIARIO 1200104103	A	MBELLO	07/09/24	07/09/2024 12:00:00
110100	202409	07/09/24	6	914	CIERRE FONDO INVERSION	1	C	-6974,51			41080501001	POR INCREMENTO EN EL VALOR DE MERCADO	Cierre de Fondo = 1 Fecha : 07-09-2024 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	800193848	CARTERA COLECTIVA ACCION FIDUCIARIA	A	MBELLO	07/09/24	07/09/2024 12:00:00
110100	202409	08/09/24	7	914	CIERRE FONDO INVERSION	1	C	-7004,95			41080501001	POR INCREMENTO EN EL VALOR DE MERCADO	Cierre de Fondo = 1 Fecha : 08-09-2024 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	800193848	CARTERA COLECTIVA ACCION FIDUCIARIA	A	MBELLO	08/09/24	08/09/2024 12:00:00
110100	202409	08/09/24	7	914	CIERRE FONDO INVERSION	2	D	7004,95			13020501001	FONDO COMUN ORDINARIO 1	Cierre de Fondo = 1 Fecha : 08-09-2024 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	EF1200104103	ENCARGO FIDUCIARIO 1200104103	A	MBELLO	08/09/24	08/09/2024 12:00:00
110100	202409	09/09/24	8	914	CIERRE FONDO INVERSION	1	C	-43076,02			41080501001	POR INCREMENTO EN EL VALOR DE MERCADO	Cierre de Fondo = 1 Fecha : 09-09-2024 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	800193848	CARTERA COLECTIVA ACCION FIDUCIARIA	A	LVELANDIA	09/09/24	09/09/2024 12:00:00
110100	202409	09/09/24	8	914	CIERRE FONDO INVERSION	2	D	43076,02			13020501001	FONDO COMUN ORDINARIO 1	Cierre de Fondo = 1 Fecha : 09-09-2024 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	EF1200104103	ENCARGO FIDUCIARIO 1200104103	A	LVELANDIA	09/09/24	09/09/2024 12:00:00
110100	202409	10/09/24	1	904	EGRESO CAJA	5	D	7735000			35101002009	COMISION FIDUCIARIA	RETIRO (3) .  NRO.CUENTA BANC.(261062426). RETIROS (3) . PAGO DE FACTURA POR DESCUESTO AUTOMATICO(COMISION FIDUCIARIA)	8001554136	ACCION SOCIEDAD FIDUCIARIA S.A.	A	PROCESOS	10/09/24	10/09/2024 12:00:00
110100	202409	10/09/24	1	904	EGRESO CAJA	1	D	3782			51151201001	SERVICIOS BANCARIOS	COSTOS DE OPERACION (24) . PAGO DE FACTURA POR DESCUESTO AUTOMATICO(COMISION FIDUCIARIA)	800193848	CARTERA COLECTIVA ACCION FIDUCIARIA	A	PROCESOS	10/09/24	10/09/2024 12:00:00
110100	202409	10/09/24	1	904	EGRESO CAJA	6	C	-7735000			25011501001	COMISION POR ADMINISTRACION	RETIRO (3) .  NRO.CUENTA BANC.(261062426). RETIROS (3) . PAGO DE FACTURA POR DESCUESTO AUTOMATICO(COMISION FIDUCIARIA)	8001554136	ACCION SOCIEDAD FIDUCIARIA S.A.	A	PROCESOS	10/09/24	10/09/2024 12:00:00
110100	202409	10/09/24	1	904	EGRESO CAJA	2	C	-3782			13020501001	FONDO COMUN ORDINARIO 1	COSTOS DE OPERACION (24) . PAGO DE FACTURA POR DESCUESTO AUTOMATICO(COMISION FIDUCIARIA)	EF1200104103	ENCARGO FIDUCIARIO 1200104103	A	PROCESOS	10/09/24	10/09/2024 12:00:00
110100	202409	10/09/24	1	904	EGRESO CAJA	4	C	-718			13020501001	FONDO COMUN ORDINARIO 1	IVA COSTOS DE OPERACION (25) . PAGO DE FACTURA POR DESCUESTO AUTOMATICO(COMISION FIDUCIARIA)	EF1200104103	ENCARGO FIDUCIARIO 1200104103	A	PROCESOS	10/09/24	10/09/2024 12:00:00
110100	202409	10/09/24	1	904	EGRESO CAJA	9	D	30940			51400501005	GRAVAMEN A LOS MOVIMIENTOS FINANCIEROS G	CONTRIBUCIÓN ESPECIAL (5) . PAGO DE FACTURA POR DESCUESTO AUTOMATICO(COMISION FIDUCIARIA)	EF1200104103	ENCARGO FIDUCIARIO 1200104103	A	PROCESOS	10/09/24	10/09/2024 12:00:00
110100	202409	10/09/24	1	904	EGRESO CAJA	10	C	-30940			13020501001	FONDO COMUN ORDINARIO 1	CONTRIBUCIÓN ESPECIAL (5) . PAGO DE FACTURA POR DESCUESTO AUTOMATICO(COMISION FIDUCIARIA)	EF1200104103	ENCARGO FIDUCIARIO 1200104103	A	PROCESOS	10/09/24	10/09/2024 12:00:00
110100	202409	10/09/24	1	904	EGRESO CAJA	7	D	7735000			25011501001	COMISION POR ADMINISTRACION	RETIRO (3) .  NRO.CUENTA BANC.(261062426). RETIROS (3) . PAGO DE FACTURA POR DESCUESTO AUTOMATICO(COMISION FIDUCIARIA)	8001554136	ACCION SOCIEDAD FIDUCIARIA S.A.	A	PROCESOS	10/09/24	10/09/2024 12:00:00
110100	202409	10/09/24	1	904	EGRESO CAJA	3	D	718			51151201001	SERVICIOS BANCARIOS	IVA COSTOS DE OPERACION (25) . PAGO DE FACTURA POR DESCUESTO AUTOMATICO(COMISION FIDUCIARIA)	800193848	CARTERA COLECTIVA ACCION FIDUCIARIA	A	PROCESOS	10/09/24	10/09/2024 12:00:00
110100	202409	10/09/24	1	904	EGRESO CAJA	8	C	-7735000			13020501001	FONDO COMUN ORDINARIO 1	RETIRO (3) .  NRO.CUENTA BANC.(261062426). RETIROS (3) . PAGO DE FACTURA POR DESCUESTO AUTOMATICO(COMISION FIDUCIARIA)	8001554136	ACCION SOCIEDAD FIDUCIARIA S.A.	A	PROCESOS	10/09/24	10/09/2024 12:00:00
110100	202409	10/09/24	2	906	NOTAS CONTABLES	523	C	-7735000			13020501001	FONDO COMUN ORDINARIO 1	RECLAS  RETIRO (3) .  NRO.CUENTA BANC.(261062426). RETIROS (3) . PAGO DE FACTURA POR DESCUESTO AUTOMATICO(COMISION FIDUCIARIA)	EF1200104103	ENCARGO FIDUCIARIO 1200104103	A	CNIEVES	10/09/24	10/09/2024 12:00:00
110100	202409	10/09/24	2	906	NOTAS CONTABLES	524	D	7735000			13020501001	FONDO COMUN ORDINARIO 1	RECLAS  RETIRO (3) .  NRO.CUENTA BANC.(261062426). RETIROS (3) . PAGO DE FACTURA POR DESCUESTO AUTOMATICO(COMISION FIDUCIARIA)	8001554136	ACCION SOCIEDAD FIDUCIARIA S.A.	A	CNIEVES	10/09/24	10/09/2024 12:00:00
110100	202409	10/09/24	9	914	CIERRE FONDO INVERSION	2	D	21138,23			13020501001	FONDO COMUN ORDINARIO 1	Cierre de Fondo = 1 Fecha : 10-09-2024 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	EF1200104103	ENCARGO FIDUCIARIO 1200104103	A	LVELANDIA	10/09/24	10/09/2024 12:00:00
110100	202409	10/09/24	9	914	CIERRE FONDO INVERSION	1	C	-21138,23			41080501001	POR INCREMENTO EN EL VALOR DE MERCADO	Cierre de Fondo = 1 Fecha : 10-09-2024 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	800193848	CARTERA COLECTIVA ACCION FIDUCIARIA	A	LVELANDIA	10/09/24	10/09/2024 12:00:00
110100	202409	11/09/24	10	914	CIERRE FONDO INVERSION	2	D	16724,59			13020501001	FONDO COMUN ORDINARIO 1	Cierre de Fondo = 1 Fecha : 11-09-2024 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	EF1200104103	ENCARGO FIDUCIARIO 1200104103	A	LVELANDIA	11/09/24	11/09/2024 12:00:00
110100	202409	11/09/24	10	914	CIERRE FONDO INVERSION	1	C	-16724,59			41080501001	POR INCREMENTO EN EL VALOR DE MERCADO	Cierre de Fondo = 1 Fecha : 11-09-2024 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	800193848	CARTERA COLECTIVA ACCION FIDUCIARIA	A	LVELANDIA	11/09/24	11/09/2024 12:00:00
110100	202409	12/09/24	11	914	CIERRE FONDO INVERSION	1	C	-4440,88			41080501001	POR INCREMENTO EN EL VALOR DE MERCADO	Cierre de Fondo = 1 Fecha : 12-09-2024 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	800193848	CARTERA COLECTIVA ACCION FIDUCIARIA	A	LVELANDIA	12/09/24	12/09/2024 12:00:00
110100	202409	12/09/24	11	914	CIERRE FONDO INVERSION	2	D	4440,88			13020501001	FONDO COMUN ORDINARIO 1	Cierre de Fondo = 1 Fecha : 12-09-2024 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	EF1200104103	ENCARGO FIDUCIARIO 1200104103	A	LVELANDIA	12/09/24	12/09/2024 12:00:00
110100	202409	13/09/24	12	914	CIERRE FONDO INVERSION	2	D	9351,74			13020501001	FONDO COMUN ORDINARIO 1	Cierre de Fondo = 1 Fecha : 13-09-2024 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	EF1200104103	ENCARGO FIDUCIARIO 1200104103	A	LVELANDIA	13/09/24	13/09/2024 12:00:00
110100	202409	13/09/24	12	914	CIERRE FONDO INVERSION	1	C	-9351,74			41080501001	POR INCREMENTO EN EL VALOR DE MERCADO	Cierre de Fondo = 1 Fecha : 13-09-2024 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	800193848	CARTERA COLECTIVA ACCION FIDUCIARIA	A	LVELANDIA	13/09/24	13/09/2024 12:00:00
110100	202409	14/09/24	13	914	CIERRE FONDO INVERSION	1	C	-4184,7			41080501001	POR INCREMENTO EN EL VALOR DE MERCADO	Cierre de Fondo = 1 Fecha : 14-09-2024 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	800193848	CARTERA COLECTIVA ACCION FIDUCIARIA	A	LVELANDIA	14/09/24	14/09/2024 12:00:00
110100	202409	14/09/24	13	914	CIERRE FONDO INVERSION	2	D	4184,7			13020501001	FONDO COMUN ORDINARIO 1	Cierre de Fondo = 1 Fecha : 14-09-2024 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	EF1200104103	ENCARGO FIDUCIARIO 1200104103	A	LVELANDIA	14/09/24	14/09/2024 12:00:00
110100	202409	15/09/24	14	914	CIERRE FONDO INVERSION	1	C	-4389,63			41080501001	POR INCREMENTO EN EL VALOR DE MERCADO	Cierre de Fondo = 1 Fecha : 15-09-2024 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	800193848	CARTERA COLECTIVA ACCION FIDUCIARIA	A	LVELANDIA	15/09/24	15/09/2024 12:00:00
110100	202409	15/09/24	14	914	CIERRE FONDO INVERSION	2	D	4389,63			13020501001	FONDO COMUN ORDINARIO 1	Cierre de Fondo = 1 Fecha : 15-09-2024 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	EF1200104103	ENCARGO FIDUCIARIO 1200104103	A	LVELANDIA	15/09/24	15/09/2024 12:00:00
110100	202409	16/09/24	1	901	CAUSACIONES PAGO PROVEEDORES	2	D	1000000000			35100501001	RESTITUCION DE APORTES	ORFEO 425360 2 TRASLADO RECURSOS CONCEPTO RETIRO DE APORTES POR CONCEPTO DE PAGO ABONO A DEUDA PRESTAMO	900479267	FUNDICION RAMIREZ ZONA FRANCA SAS   	A	ATORRESG	16/09/24	16/09/2024 12:00:00
110100	202409	16/09/24	1	901	CAUSACIONES PAGO PROVEEDORES	1	C	-1000000000			25110501001	PROVEEDORES	ORFEO 425360 2 TRASLADO RECURSOS CONCEPTO RETIRO DE APORTES POR CONCEPTO DE PAGO ABONO A DEUDA PRESTAMO	900479267	FUNDICION RAMIREZ ZONA FRANCA SAS   	A	ATORRESG	16/09/24	16/09/2024 12:00:00
110100	202409	16/09/24	1	903	INGRESOS CAJA	1	D	2202166795,08			13020501001	FONDO COMUN ORDINARIO 1	NRO.CUENTA BANC.(100002175). ADICION(1). ADICION SAUTARI	EF1200104103	ENCARGO FIDUCIARIO 1200104103	A	VGRANADA	16/09/24	16/09/2024 12:00:00
110100	202409	16/09/24	1	903	INGRESOS CAJA	2	C	-2202166795,08			35050501001	APORTES EN DINERO	NRO.CUENTA BANC.(100002175). ADICION(1). ADICION SAUTARI	805012921	PATRIMONIOS AUTONOMOS ACCIÓN FIDUCIARIA	A	VGRANADA	16/09/24	16/09/2024 12:00:00
110100	202409	16/09/24	15	914	CIERRE FONDO INVERSION	1	C	-8872,98			41080501001	POR INCREMENTO EN EL VALOR DE MERCADO	Cierre de Fondo = 1 Fecha : 16-09-2024 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	800193848	CARTERA COLECTIVA ACCION FIDUCIARIA	A	LVELANDIA	16/09/24	16/09/2024 12:00:00
110100	202409	16/09/24	15	914	CIERRE FONDO INVERSION	2	D	8872,98			13020501001	FONDO COMUN ORDINARIO 1	Cierre de Fondo = 1 Fecha : 16-09-2024 Tpmv(85)-RENDIMIENTOS BRUTOS POSITIVOS	EF1200104103	ENCARGO FIDUCIARIO 1200104103	A	LVELANDIA	16/09/24	16/09/2024 12:00:00
110100	202409	17/09/24	2	901	CAUSACIONES PAGO PROVEEDORES	1	C	-200000000			25110501001	PROVEEDORES	ORFEO 425360 2 TRASLADO RECURSOS CONCEPTO RETIRO DE APORTES	900187012	COMPAÑIA MINERA E & J SAS	A	ATORRESG	17/09/24	17/09/2024 12:00:00
110100	202409	17/09/24	2	901	CAUSACIONES PAGO PROVEEDORES	2	D	200000000			35100501001	RESTITUCION DE APORTES	ORFEO 425360 2 TRASLADO RECURSOS CONCEPTO RETIRO DE APORTES	900187012	COMPAÑIA MINERA E & J SAS	A	ATORRESG	17/09/24	17/09/2024 12:00:00
110100	202409	17/09/24	3	901	CAUSACIONES PAGO PROVEEDORES	1	C	-1000000000			25110501001	PROVEEDORES	ORFEO 425360 2  TRASLADO A CUENTA PROPIA	901430849	SAUTARI SAS   	A	ATORRESG	17/09/24	17/09/2024 12:00:00
110100	202409	17/09/24	3	901	CAUSACIONES PAGO PROVEEDORES	2	D	1000000000			35100501001	RESTITUCION DE APORTES	ORFEO 425360 2  TRASLADO A CUENTA PROPIA	901430849	SAUTARI SAS   	A	ATORRESG	17/09/24	17/09/2024 12:00:00
110100	202409	17/09/24	2	904	EGRESO CAJA	3	D	718			51151201001	SERVICIOS BANCARIOS	IVA COSTOS DE OPERACION (25) . Cumplimiento pagos:. Orden pago: ""1"" Benef. pago: ""900479267"" Forma de pago : ""98"". Obs:ORFEO 425360 2 TRASLADO RECURSOS CONCEPTO RETIRO DE APORTES POR CONCEPTO DE	800193848	CARTERA COLECTIVA ACCION FIDUCIARIA	A	PLARGO	17/09/24	17/09/2024 12:00:00
110100	202409	17/09/24	2	904	EGRESO CAJA	5	D	1000000000			25110501001	PROVEEDORES	RETIRO (3) .  NRO.CUENTA BANC.(261062426). RETIROS (3) . Cumplimiento pagos:. Orden pago: ""1"" Benef. pago: ""900479267"" Forma de pago : ""98"". Obs:ORFEO 425360 2 TRASLADO RECURSOS CONCEPTO RETIRO DE APORTES POR CONCEPTO DE	900479267	FUNDICION RAMIREZ ZONA FRANCA SAS   	A	PLARGO	17/09/24	17/09/2024 12:00:00
110100	202409	17/09/24	2	904	EGRESO CAJA	6	C	-1000000000			13020501001	FONDO COMUN ORDINARIO 1	RETIRO (3) .  NRO.CUENTA BANC.(261062426). RETIROS (3) . Cumplimiento pagos:. Orden pago: ""1"" Benef. pago: ""900479267"" Forma de pago : ""98"". Obs:ORFEO 425360 2 TRASLADO RECURSOS CONCEPTO RETIRO DE APORTES POR CONCEPTO DE	EF1200104103	ENCARGO FIDUCIARIO 1200104103	A	PLARGO	17/09/24	17/09/2024 12:00:00
110100	202409	17/09/24	2	904	EGRESO CAJA	4	C	-718			13020501001	FONDO COMUN ORDINARIO 1	IVA COSTOS DE OPERACION (25) . Cumplimiento pagos:. Orden pago: ""1"" Benef. pago: ""900479267"" Forma de pago : ""98"". Obs:ORFEO 425360 2 TRASLADO RECURSOS CONCEPTO RETIRO DE APORTES POR CONCEPTO DE	EF1200104103	ENCARGO FIDUCIARIO 1200104103	A	PLARGO	17/09/24	17/09/2024 12:00:00
