FECHA_PROCESO	CUENTA_CONTABLE	COD_1	COD_2	COD_4	COD_6	COD_8	COD_11	NOM_CUENTA	FECHA_COMPROBANTE	NUMERO_COMPROBANTE	TIPO_COMPROBANTE	NOMBRE_COMPROBANTE	DEBITO	CREDITO	NIT_TERCERO	NOMBRE_COMUN	TIPO_PERSONA	DESCRIPCION	USUARIO	CODIGO_PRODUCTO
31/03/23	51080501001	5	51	5108	510805	51080501	51080501001	POR DISMINUCION DEL VALOR RAZONABLE	31/03/23	5	1	INGRESOS	16792,72	0	110100	FA-5931 FIDEICOMISO SAUTARI	JURIDICA	RENDIMIENTOS NEGATIVOS	CNIEVES	1
31/03/23	13020501001	1	13	1302	130205	13020501	13020501001	FONDO COMUN ORDINARIO 1	31/03/23	5	1	INGRESOS	0	16792,72	110100	FA-5931 FIDEICOMISO SAUTARI	JURIDICA	RENDIMIENTOS NEGATIVOS	CNIEVES	1
12/04/23	25011501001	2	25	2501	250115	25011501	25011501001	COMISION POR ADMINISTRACION	12/04/23	15	62	CAUSACION DE PAGOS	0	6902000	800155413	ACCION SOCIEDAD FIDUCIARIA S.A.	JURIDICA	PAGO COMISION FIDUCIARIA FACT NO FC20-42905 CAPITAL 690200	YRAIGOSA	1
12/04/23	35101002009	3	35	3510	351010	35101002	35101002009	COMISION FIDUCIARIA	12/04/23	15	62	CAUSACION DE PAGOS	6902000	0	800155413	ACCION SOCIEDAD FIDUCIARIA S.A.	JURIDICA	PAGO COMISION FIDUCIARIA FACT NO FC20-42905 CAPITAL 690200	YRAIGOSA	1
12/04/23	25011501001	2	25	2501	250115	25011501	25011501001	COMISION POR ADMINISTRACION	12/04/23	29	2	EGRESOS	6902000	0	800155413	ACCION SOCIEDAD FIDUCIARIA S.A.	JURIDICA	PAGO COMISION FIDUCIARIA FACT NO FC20-42905 CAPITAL 690200	YRAIGOSA	1
12/04/23	13020501001	1	13	1302	130205	13020501	13020501001	FONDO COMUN ORDINARIO 1	12/04/23	29	2	EGRESOS	0	6902000	110100	FA-5931 FIDEICOMISO SAUTARI	JURIDICA	PAGO COMISION FIDUCIARIA FACT NO FC20-42905 CAPITAL 690200	YRAIGOSA	1
12/04/23	13020501001	1	13	1302	130205	13020501	13020501001	FONDO COMUN ORDINARIO 1	12/04/23	30	2	EGRESOS	0	4500	110100	FA-5931 FIDEICOMISO SAUTARI	JURIDICA	GASTO BANCARIO POR PORCENTAJE FIJO TR-FC20-42905-	YRAIGOSA	1
12/04/23	51151201001	5	51	5115	511512	51151201	51151201001	SERVICIOS BANCARIOS	12/04/23	30	2	EGRESOS	3781,51	0	110100	FA-5931 FIDEICOMISO SAUTARI	JURIDICA	COSTOS DE OPERACION  -FC20-42905-	YRAIGOSA	1
12/04/23	35101002009	3	35	3510	351010	35101002	35101002009	COMISION FIDUCIARIA	12/04/23	30	2	EGRESOS	718,49	0	800193848	CARTERA COLECTIVA ACCION FIDUCIARIA	JURIDICA	COMISION DE FIDEICOMISO-FC20-42905-	YRAIGOSA	1
12/04/23	51400501005	5	51	5140	514005	51400501	51400501005	GRAVAMEN A LOS MOVIMIENTOS FINANCIEROS G	12/04/23	2008	46	EGRESO SIN CHEQUE	27608	0	110100	FA-5931 FIDEICOMISO SAUTARI	JURIDICA	GRAVAMEN FINANCIERO 4*1000	YRAIGOSA	1
12/04/23	13020501001	1	13	1302	130205	13020501	13020501001	FONDO COMUN ORDINARIO 1	12/04/23	2008	46	EGRESO SIN CHEQUE	0	27608	110100	FA-5931 FIDEICOMISO SAUTARI	JURIDICA	GRAVAMEN PAGO A TERCEROS FC20-42905	YRAIGOSA	1
30/04/23	39150001001	3	39	3915	391500	39150001	39150001001	GANANCIA DEL EJERCICIO	30/04/23	8	18	CIERRES	0	28029,88	805012921	PATRIMONIOS AUTONOMOS ACCIÓN FIDUCIARIA	JURIDICA	UTILIDAD O PERDIDAD	SYSTRX	1
30/04/23	59050001001	5	59	5905	590500	59050001	59050001001	GANANCIAS Y PÉRDIDAS	30/04/23	8	18	CIERRES	28029,88	0	805012921	PATRIMONIOS AUTONOMOS ACCIÓN FIDUCIARIA	JURIDICA	UTILIDAD O PERDIDAD	SYSTRX	1
30/04/23	41080501001	4	41	4108	410805	41080501	41080501001	POR INCREMENTO EN EL VALOR DE MERCADO	30/04/23	6	1	INGRESOS	0	79521,54	110100	FA-5931 FIDEICOMISO SAUTARI	JURIDICA	RENDIMEINTOS DEL FCO POSITIVOS	YRAIGOSA	1
30/04/23	13020501001	1	13	1302	130205	13020501	13020501001	FONDO COMUN ORDINARIO 1	30/04/23	6	1	INGRESOS	79521,54	0	110100	FA-5931 FIDEICOMISO SAUTARI	JURIDICA	RENDIMEINTOS DEL FCO POSITIVOS	YRAIGOSA	1
30/04/23	51080501001	5	51	5108	510805	51080501	51080501001	POR DISMINUCION DEL VALOR RAZONABLE	30/04/23	7	1	INGRESOS	20102,15	0	110100	FA-5931 FIDEICOMISO SAUTARI	JURIDICA	RENDIMIENTOS NEGATIVOS	YRAIGOSA	1
30/04/23	13020501001	1	13	1302	130205	13020501	13020501001	FONDO COMUN ORDINARIO 1	30/04/23	7	1	INGRESOS	0	20102,15	110100	FA-5931 FIDEICOMISO SAUTARI	JURIDICA	RENDIMIENTOS NEGATIVOS	YRAIGOSA	1
09/05/23	25011501001	2	25	2501	250115	25011501	25011501001	COMISION POR ADMINISTRACION	09/05/23	16	62	CAUSACION DE PAGOS	0	4489332	800155413	ACCION SOCIEDAD FIDUCIARIA S.A.	JURIDICA	PAGO COMISION FIDUCIARIA FACT NO FC20-43772 CAPITAL 448933	YRAIGOSA	1
09/05/23	35101002009	3	35	3510	351010	35101002	35101002009	COMISION FIDUCIARIA	09/05/23	16	62	CAUSACION DE PAGOS	4489332	0	800155413	ACCION SOCIEDAD FIDUCIARIA S.A.	JURIDICA	PAGO COMISION FIDUCIARIA FACT NO FC20-43772 CAPITAL 448933	YRAIGOSA	1
09/05/23	25011501001	2	25	2501	250115	25011501	25011501001	COMISION POR ADMINISTRACION	09/05/23	31	2	EGRESOS	4489332	0	800155413	ACCION SOCIEDAD FIDUCIARIA S.A.	JURIDICA	PAGO COMISION FIDUCIARIA FACT NO FC20-43772 CAPITAL 448933	YRAIGOSA	1
09/05/23	13020501001	1	13	1302	130205	13020501	13020501001	FONDO COMUN ORDINARIO 1	09/05/23	31	2	EGRESOS	0	4489332	110100	FA-5931 FIDEICOMISO SAUTARI	JURIDICA	PAGO COMISION FIDUCIARIA FACT NO FC20-43772 CAPITAL 448933	YRAIGOSA	1
09/05/23	13020501001	1	13	1302	130205	13020501	13020501001	FONDO COMUN ORDINARIO 1	09/05/23	32	2	EGRESOS	0	4500	110100	FA-5931 FIDEICOMISO SAUTARI	JURIDICA	GASTO BANCARIO POR PORCENTAJE FIJO TR-FC20-43772-	YRAIGOSA	1
09/05/23	51151201001	5	51	5115	511512	51151201	51151201001	SERVICIOS BANCARIOS	09/05/23	32	2	EGRESOS	3781,51	0	110100	FA-5931 FIDEICOMISO SAUTARI	JURIDICA	COSTOS DE OPERACION  -FC20-43772-	YRAIGOSA	1
09/05/23	35101002009	3	35	3510	351010	35101002	35101002009	COMISION FIDUCIARIA	09/05/23	32	2	EGRESOS	718,49	0	800193848	CARTERA COLECTIVA ACCION FIDUCIARIA	JURIDICA	COMISION DE FIDEICOMISO-FC20-43772-	YRAIGOSA	1
09/05/23	51400501005	5	51	5140	514005	51400501	51400501005	GRAVAMEN A LOS MOVIMIENTOS FINANCIEROS G	09/05/23	2009	46	EGRESO SIN CHEQUE	17957,33	0	110100	FA-5931 FIDEICOMISO SAUTARI	JURIDICA	GRAVAMEN FINANCIERO 4*1000	YRAIGOSA	1
09/05/23	13020501001	1	13	1302	130205	13020501	13020501001	FONDO COMUN ORDINARIO 1	09/05/23	2009	46	EGRESO SIN CHEQUE	0	17957,33	110100	FA-5931 FIDEICOMISO SAUTARI	JURIDICA	GRAVAMEN PAGO A TERCEROS FC20-43772	YRAIGOSA	1
10/05/23	13020501001	1	13	1302	130205	13020501	13020501001	FONDO COMUN ORDINARIO 1	10/05/23	3	3	NOTAS CONTABLES	591240000	0	110100	FA-5931 FIDEICOMISO SAUTARI	JURIDICA	APORTE CARTERA RECAUDADA	YRAIGOSA	1
10/05/23	35050501001	3	35	3505	350505	35050501	35050501001	APORTES EN DINERO	10/05/23	3	3	NOTAS CONTABLES	0	591240000	110100	FA-5931 FIDEICOMISO SAUTARI	JURIDICA	APORTE CARTERA RECAUDADA	YRAIGOSA	1
12/05/23	25011501001	2	25	2501	250115	25011501	25011501001	COMISION POR ADMINISTRACION	12/05/23	17	62	CAUSACION DE PAGOS	0	2412668	800155413	ACCION SOCIEDAD FIDUCIARIA S.A.	JURIDICA	PAGO COMISION FIDUCIARIA FACT NO FC20-43772 CAPITAL 241266	YRAIGOSA	1
12/05/23	35101002009	3	35	3510	351010	35101002	35101002009	COMISION FIDUCIARIA	12/05/23	17	62	CAUSACION DE PAGOS	2412668	0	800155413	ACCION SOCIEDAD FIDUCIARIA S.A.	JURIDICA	PAGO COMISION FIDUCIARIA FACT NO FC20-43772 CAPITAL 241266	YRAIGOSA	1
12/05/23	25011501001	2	25	2501	250115	25011501	25011501001	COMISION POR ADMINISTRACION	12/05/23	33	2	EGRESOS	2412668	0	800155413	ACCION SOCIEDAD FIDUCIARIA S.A.	JURIDICA	PAGO COMISION FIDUCIARIA FACT NO FC20-43772 CAPITAL 241266	YRAIGOSA	1
12/05/23	13020501001	1	13	1302	130205	13020501	13020501001	FONDO COMUN ORDINARIO 1	12/05/23	33	2	EGRESOS	0	2412668	110100	FA-5931 FIDEICOMISO SAUTARI	JURIDICA	PAGO COMISION FIDUCIARIA FACT NO FC20-43772 CAPITAL 241266	YRAIGOSA	1
12/05/23	13020501001	1	13	1302	130205	13020501	13020501001	FONDO COMUN ORDINARIO 1	12/05/23	34	2	EGRESOS	0	4500	110100	FA-5931 FIDEICOMISO SAUTARI	JURIDICA	GASTO BANCARIO POR PORCENTAJE FIJO TR-FC20-43772-	YRAIGOSA	1
12/05/23	51151201001	5	51	5115	511512	51151201	51151201001	SERVICIOS BANCARIOS	12/05/23	34	2	EGRESOS	3781,51	0	110100	FA-5931 FIDEICOMISO SAUTARI	JURIDICA	COSTOS DE OPERACION  -FC20-43772-	YRAIGOSA	1
12/05/23	35101002009	3	35	3510	351010	35101002	35101002009	COMISION FIDUCIARIA	12/05/23	34	2	EGRESOS	718,49	0	800193848	CARTERA COLECTIVA ACCION FIDUCIARIA	JURIDICA	COMISION DE FIDEICOMISO-FC20-43772-	YRAIGOSA	1
12/05/23	51400501005	5	51	5140	514005	51400501	51400501005	GRAVAMEN A LOS MOVIMIENTOS FINANCIEROS G	12/05/23	20010	46	EGRESO SIN CHEQUE	9650,67	0	110100	FA-5931 FIDEICOMISO SAUTARI	JURIDICA	GRAVAMEN FINANCIERO 4*1000	YRAIGOSA	1
12/05/23	13020501001	1	13	1302	130205	13020501	13020501001	FONDO COMUN ORDINARIO 1	12/05/23	20010	46	EGRESO SIN CHEQUE	0	9650,67	110100	FA-5931 FIDEICOMISO SAUTARI	JURIDICA	GRAVAMEN PAGO A TERCEROS FC20-43772	YRAIGOSA	1
16/05/23	13020501001	1	13	1302	130205	13020501	13020501001	FONDO COMUN ORDINARIO 1	16/05/23	4	3	NOTAS CONTABLES	876361500	0	110100	FA-5931 FIDEICOMISO SAUTARI	JURIDICA	APORTE CARTERA RECAUDADA	YRAIGOSA	1
16/05/23	35050501001	3	35	3505	350505	35050501	35050501001	APORTES EN DINERO	16/05/23	4	3	NOTAS CONTABLES	0	876361500	110100	FA-5931 FIDEICOMISO SAUTARI	JURIDICA	APORTE CARTERA RECAUDADA	YRAIGOSA	1
26/05/23	25110501001	2	25	2511	251105	25110501	25110501001	PROVEEDORES	26/05/23	1	63	REVERSION DE DOCUMENTOS	300000000	0	901430849	SAUTARI SAS	JURIDICA	ANULACIONANULA 110100-FA-5931 FIDEICOMISO SAUTARI-20230525	YRAIGOSA	1
26/05/23	16320001001	1	16	1632	163200	16320001	16320001001	CONTRATOS	26/05/23	1	63	REVERSION DE DOCUMENTOS	0	300000000	901430849	SAUTARI SAS	JURIDICA	ANULACIONANULA 110100-FA-5931 FIDEICOMISO SAUTARI-20230525	YRAIGOSA	1
26/05/23	25110501001	2	25	2511	251105	25110501	25110501001	PROVEEDORES	26/05/23	18	62	CAUSACION DE PAGOS	0	300000000	901430849	SAUTARI SAS	JURIDICA	110100-FA-5931 FIDEICOMISO SAUTARI-202305252200260312-REST	YRAIGOSA	1
26/05/23	16320001001	1	16	1632	163200	16320001	16320001001	CONTRATOS	26/05/23	18	62	CAUSACION DE PAGOS	300000000	0	901430849	SAUTARI SAS	JURIDICA	110100-FA-5931 FIDEICOMISO SAUTARI-202305252200260312-REST	YRAIGOSA	1
26/05/23	25110501001	2	25	2511	251105	25110501	25110501001	PROVEEDORES	26/05/23	19	62	CAUSACION DE PAGOS	0	1117601500	900479267	FUNDICION RAMIREZ ZONA FRANCA SAS	JURIDICA	110100-FA-5931 FIDEICOMISO SAUTARI-202305242200259352-TRAS	YRAIGOSA	1
26/05/23	35100501001	3	35	3510	351005	35100501	35100501001	RESTITUCION DE APORTES	26/05/23	19	62	CAUSACION DE PAGOS	1117601500	0	900479267	FUNDICION RAMIREZ ZONA FRANCA SAS	JURIDICA	110100-FA-5931 FIDEICOMISO SAUTARI-202305242200259352-TRAS	YRAIGOSA	1
26/05/23	25110501001	2	25	2511	251105	25110501	25110501001	PROVEEDORES	26/05/23	20	62	CAUSACION DE PAGOS	0	300000000	901430849	SAUTARI SAS	JURIDICA	110100-FA-5931 FIDEICOMISO SAUTARI-202305252200260312-REST	YRAIGOSA	1
26/05/23	35100501001	3	35	3510	351005	35100501	35100501001	RESTITUCION DE APORTES	26/05/23	20	62	CAUSACION DE PAGOS	300000000	0	901430849	SAUTARI SAS	JURIDICA	110100-FA-5931 FIDEICOMISO SAUTARI-202305252200260312-REST	YRAIGOSA	1
26/05/23	25110501001	2	25	2511	251105	25110501	25110501001	PROVEEDORES	26/05/23	35	2	EGRESOS	1117601500	0	900479267	FUNDICION RAMIREZ ZONA FRANCA SAS	JURIDICA	110100-FA-5931 FIDEICOMISO SAUTARI-202305242200259352-TRAS	YRAIGOSA	1
26/05/23	13020501001	1	13	1302	130205	13020501	13020501001	FONDO COMUN ORDINARIO 1	26/05/23	35	2	EGRESOS	0	1117601500	110100	FA-5931 FIDEICOMISO SAUTARI	JURIDICA	110100-FA-5931 FIDEICOMISO SAUTARI-202305242200259352-TRAS	YRAIGOSA	1
26/05/23	13020501001	1	13	1302	130205	13020501	13020501001	FONDO COMUN ORDINARIO 1	26/05/23	36	2	EGRESOS	0	4500	110100	FA-5931 FIDEICOMISO SAUTARI	JURIDICA	GASTO BANCARIO POR PORCENTAJE FIJO TR-1-	YRAIGOSA	1
26/05/23	51151201001	5	51	5115	511512	51151201	51151201001	SERVICIOS BANCARIOS	26/05/23	36	2	EGRESOS	3781,51	0	110100	FA-5931 FIDEICOMISO SAUTARI	JURIDICA	COSTOS DE OPERACION  -1-	YRAIGOSA	1
26/05/23	35101002009	3	35	3510	351010	35101002	35101002009	COMISION FIDUCIARIA	26/05/23	36	2	EGRESOS	718,49	0	800193848	CARTERA COLECTIVA ACCION FIDUCIARIA	JURIDICA	COMISION DE FIDEICOMISO-1-	YRAIGOSA	1
26/05/23	25110501001	2	25	2511	251105	25110501	25110501001	PROVEEDORES	26/05/23	37	2	EGRESOS	300000000	0	901430849	SAUTARI SAS	JURIDICA	110100-FA-5931 FIDEICOMISO SAUTARI-202305252200260312-REST	YRAIGOSA	1
26/05/23	13020501001	1	13	1302	130205	13020501	13020501001	FONDO COMUN ORDINARIO 1	26/05/23	37	2	EGRESOS	0	300000000	110100	FA-5931 FIDEICOMISO SAUTARI	JURIDICA	110100-FA-5931 FIDEICOMISO SAUTARI-202305252200260312-REST	YRAIGOSA	1
26/05/23	13020501001	1	13	1302	130205	13020501	13020501001	FONDO COMUN ORDINARIO 1	26/05/23	38	2	EGRESOS	0	4500	110100	FA-5931 FIDEICOMISO SAUTARI	JURIDICA	GASTO BANCARIO POR PORCENTAJE FIJO TR-94136-	YRAIGOSA	1
26/05/23	51151201001	5	51	5115	511512	51151201	51151201001	SERVICIOS BANCARIOS	26/05/23	38	2	EGRESOS	3781,51	0	110100	FA-5931 FIDEICOMISO SAUTARI	JURIDICA	COSTOS DE OPERACION  -94136-	YRAIGOSA	1
26/05/23	35101002009	3	35	3510	351010	35101002	35101002009	COMISION FIDUCIARIA	26/05/23	38	2	EGRESOS	718,49	0	800193848	CARTERA COLECTIVA ACCION FIDUCIARIA	JURIDICA	COMISION DE FIDEICOMISO-94136-	YRAIGOSA	1
26/05/23	51400501005	5	51	5140	514005	51400501	51400501005	GRAVAMEN A LOS MOVIMIENTOS FINANCIEROS G	26/05/23	20011	46	EGRESO SIN CHEQUE	4470406	0	110100	FA-5931 FIDEICOMISO SAUTARI	JURIDICA	GRAVAMEN FINANCIERO 4*1000	YRAIGOSA	1
26/05/23	13020501001	1	13	1302	130205	13020501	13020501001	FONDO COMUN ORDINARIO 1	26/05/23	20011	46	EGRESO SIN CHEQUE	0	4470406	110100	FA-5931 FIDEICOMISO SAUTARI	JURIDICA	GRAVAMEN PAGO A TERCEROS 1	YRAIGOSA	1
31/05/23	39200001001	3	39	3920	392000	39200001	39200001001	PERDIDA DEL EJERCICIO	31/05/23	9	18	CIERRES	2337418,65	0	805012921	PATRIMONIOS AUTONOMOS ACCIÓN FIDUCIARIA	JURIDICA	UTILIDAD O PERDIDAD	SYSTRX	1
31/05/23	59050001001	5	59	5905	590500	59050001	59050001001	GANANCIAS Y PÉRDIDAS	31/05/23	9	18	CIERRES	0	2337418,65	805012921	PATRIMONIOS AUTONOMOS ACCIÓN FIDUCIARIA	JURIDICA	UTILIDAD O PERDIDAD	SYSTRX	1
31/05/23	39150001001	3	39	3915	391500	39150001	39150001001	GANANCIA DEL EJERCICIO	31/05/23	9	18	CIERRES	1235473,17	0	805012921	PATRIMONIOS AUTONOMOS ACCIÓN FIDUCIARIA	JURIDICA	UTILIDAD O PERDIDAD	SYSTRX	1
31/05/23	39200001001	3	39	3920	392000	39200001	39200001001	PERDIDA DEL EJERCICIO	31/05/23	9	18	CIERRES	0	1235473,17	805012921	PATRIMONIOS AUTONOMOS ACCIÓN FIDUCIARIA	JURIDICA	UTILIDAD O PERDIDAD	SYSTRX	1
31/05/23	41080501001	4	41	4108	410805	41080501	41080501001	POR INCREMENTO EN EL VALOR DE MERCADO	31/05/23	8	1	INGRESOS	0	3146305,8	110100	FA-5931 FIDEICOMISO SAUTARI	JURIDICA	RENDIMEINTOS DEL FCO POSITIVOS	YRAIGOSA	1
31/05/23	13020501001	1	13	1302	130205	13020501	13020501001	FONDO COMUN ORDINARIO 1	31/05/23	8	1	INGRESOS	3146305,8	0	110100	FA-5931 FIDEICOMISO SAUTARI	JURIDICA	RENDIMEINTOS DEL FCO POSITIVOS	YRAIGOSA	1
31/05/23	51080501001	5	51	5108	510805	51080501	51080501001	POR DISMINUCION DEL VALOR RAZONABLE	31/05/23	9	1	INGRESOS	970584,41	0	110100	FA-5931 FIDEICOMISO SAUTARI	JURIDICA	RENDIMIENTOS NEGATIVOS	YRAIGOSA	1
31/05/23	13020501001	1	13	1302	130205	13020501	13020501001	FONDO COMUN ORDINARIO 1	31/05/23	9	1	INGRESOS	0	970584,41	110100	FA-5931 FIDEICOMISO SAUTARI	JURIDICA	RENDIMIENTOS NEGATIVOS	YRAIGOSA	1
08/06/23	25011501001	2	25	2501	250115	25011501	25011501001	COMISION POR ADMINISTRACION	08/06/23	21	62	CAUSACION DE PAGOS	0	6902000	800155413	ACCION SOCIEDAD FIDUCIARIA S.A.	JURIDICA	PAGO COMISION FIDUCIARIA FACT NO FC20-44698 CAPITAL 690200	YRAIGOSA	1
08/06/23	35101002009	3	35	3510	351010	35101002	35101002009	COMISION FIDUCIARIA	08/06/23	21	62	CAUSACION DE PAGOS	6902000	0	800155413	ACCION SOCIEDAD FIDUCIARIA S.A.	JURIDICA	PAGO COMISION FIDUCIARIA FACT NO FC20-44698 CAPITAL 690200	YRAIGOSA	1
08/06/23	25011501001	2	25	2501	250115	25011501	25011501001	COMISION POR ADMINISTRACION	08/06/23	39	2	EGRESOS	6902000	0	800155413	ACCION SOCIEDAD FIDUCIARIA S.A.	JURIDICA	PAGO COMISION FIDUCIARIA FACT NO FC20-44698 CAPITAL 690200	YRAIGOSA	1
08/06/23	13020501001	1	13	1302	130205	13020501	13020501001	FONDO COMUN ORDINARIO 1	08/06/23	39	2	EGRESOS	0	6902000	110100	FA-5931 FIDEICOMISO SAUTARI	JURIDICA	PAGO COMISION FIDUCIARIA FACT NO FC20-44698 CAPITAL 690200	YRAIGOSA	1
08/06/23	13020501001	1	13	1302	130205	13020501	13020501001	FONDO COMUN ORDINARIO 1	08/06/23	40	2	EGRESOS	0	4500	110100	FA-5931 FIDEICOMISO SAUTARI	JURIDICA	GASTO BANCARIO POR PORCENTAJE FIJO TR-FC20-44698-	YRAIGOSA	1
08/06/23	51151201001	5	51	5115	511512	51151201	51151201001	SERVICIOS BANCARIOS	08/06/23	40	2	EGRESOS	3781,51	0	110100	FA-5931 FIDEICOMISO SAUTARI	JURIDICA	COSTOS DE OPERACION  -FC20-44698-	YRAIGOSA	1
08/06/23	35101002009	3	35	3510	351010	35101002	35101002009	COMISION FIDUCIARIA	08/06/23	40	2	EGRESOS	718,49	0	800193848	CARTERA COLECTIVA ACCION FIDUCIARIA	JURIDICA	COMISION DE FIDEICOMISO-FC20-44698-	YRAIGOSA	1
08/06/23	51400501005	5	51	5140	514005	51400501	51400501005	GRAVAMEN A LOS MOVIMIENTOS FINANCIEROS G	08/06/23	20012	46	EGRESO SIN CHEQUE	27608	0	110100	FA-5931 FIDEICOMISO SAUTARI	JURIDICA	GRAVAMEN FINANCIERO 4*1000	YRAIGOSA	1
08/06/23	13020501001	1	13	1302	130205	13020501	13020501001	FONDO COMUN ORDINARIO 1	08/06/23	20012	46	EGRESO SIN CHEQUE	0	27608	110100	FA-5931 FIDEICOMISO SAUTARI	JURIDICA	GRAVAMEN PAGO A TERCEROS FC20-44698	YRAIGOSA	1
13/06/23	13020501001	1	13	1302	130205	13020501	13020501001	FONDO COMUN ORDINARIO 1	13/06/23	5	3	NOTAS CONTABLES	5588777821,26	0	110100	FA-5931 FIDEICOMISO SAUTARI	JURIDICA	APORTE CARTERA RECAUDADA	YRAIGOSA	1
13/06/23	35050501001	3	35	3505	350505	35050501	35050501001	APORTES EN DINERO	13/06/23	5	3	NOTAS CONTABLES	0	5588777821,26	110100	FA-5931 FIDEICOMISO SAUTARI	JURIDICA	APORTE CARTERA RECAUDADA	YRAIGOSA	1
21/06/23	13020501001	1	13	1302	130205	13020501	13020501001	FONDO COMUN ORDINARIO 1	21/06/23	6	3	NOTAS CONTABLES	3314716999,2	0	110100	FA-5931 FIDEICOMISO SAUTARI	JURIDICA	APORTE CARTERA RECAUDADA	YRAIGOSA	1
21/06/23	35050501001	3	35	3505	350505	35050501	35050501001	APORTES EN DINERO	21/06/23	6	3	NOTAS CONTABLES	0	3314716999,2	110100	FA-5931 FIDEICOMISO SAUTARI	JURIDICA	APORTE CARTERA RECAUDADA	YRAIGOSA	1
23/06/23	25110501001	2	25	2511	251105	25110501	25110501001	PROVEEDORES	23/06/23	22	62	CAUSACION DE PAGOS	0	900000000	901310242	MORENO CORPORATION SAS	JURIDICA	110100-FA-5931 FIDEICOMISO SAUTARI-202306212200279062-PAGO	YRAIGOSA	1
23/06/23	35100501001	3	35	3510	351005	35100501	35100501001	RESTITUCION DE APORTES	23/06/23	22	62	CAUSACION DE PAGOS	900000000	0	901310242	MORENO CORPORATION SAS	JURIDICA	110100-FA-5931 FIDEICOMISO SAUTARI-202306212200279062-PAGO	YRAIGOSA	1
23/06/23	25110501001	2	25	2511	251105	25110501	25110501001	PROVEEDORES	23/06/23	23	62	CAUSACION DE PAGOS	0	250000000	901388345	GOLD MINER D&P SAS	JURIDICA	110100-FA-5931 FIDEICOMISO SAUTARI-202306212200279042-PAGO	YRAIGOSA	1
23/06/23	35100501001	3	35	3510	351005	35100501	35100501001	RESTITUCION DE APORTES	23/06/23	23	62	CAUSACION DE PAGOS	250000000	0	901388345	GOLD MINER D&P SAS	JURIDICA	110100-FA-5931 FIDEICOMISO SAUTARI-202306212200279042-PAGO	YRAIGOSA	1
23/06/23	25110501001	2	25	2511	251105	25110501	25110501001	PROVEEDORES	23/06/23	24	62	CAUSACION DE PAGOS	0	300000000	901559983	INVERSIONES DIAZ CEBALLOS & CIA SAS	JURIDICA	110100-FA-5931 FIDEICOMISO SAUTARI-202306212200279052-PAGO	YRAIGOSA	1
23/06/23	35100501001	3	35	3510	351005	35100501	35100501001	RESTITUCION DE APORTES	23/06/23	24	62	CAUSACION DE PAGOS	300000000	0	901559983	INVERSIONES DIAZ CEBALLOS & CIA SAS	JURIDICA	110100-FA-5931 FIDEICOMISO SAUTARI-202306212200279052-PAGO	YRAIGOSA	1
23/06/23	25110501001	2	25	2511	251105	25110501	25110501001	PROVEEDORES	23/06/23	25	62	CAUSACION DE PAGOS	0	590000000	901430849	SAUTARI SAS	JURIDICA	110100-FA-5931 FIDEICOMISO SAUTARI-202306212200279072-REST	YRAIGOSA	1
23/06/23	35100501001	3	35	3510	351005	35100501	35100501001	RESTITUCION DE APORTES	23/06/23	25	62	CAUSACION DE PAGOS	590000000	0	901430849	SAUTARI SAS	JURIDICA	110100-FA-5931 FIDEICOMISO SAUTARI-202306212200279072-REST	YRAIGOSA	1
23/06/23	25110501001	2	25	2511	251105	25110501	25110501001	PROVEEDORES	23/06/23	41	2	EGRESOS	590000000	0	901430849	SAUTARI SAS	JURIDICA	110100-FA-5931 FIDEICOMISO SAUTARI-202306212200279072-REST	YRAIGOSA	1
23/06/23	13020501001	1	13	1302	130205	13020501	13020501001	FONDO COMUN ORDINARIO 1	23/06/23	41	2	EGRESOS	0	590000000	110100	FA-5931 FIDEICOMISO SAUTARI	JURIDICA	110100-FA-5931 FIDEICOMISO SAUTARI-202306212200279072-REST	YRAIGOSA	1
23/06/23	13020501001	1	13	1302	130205	13020501	13020501001	FONDO COMUN ORDINARIO 1	23/06/23	42	2	EGRESOS	0	4500	110100	FA-5931 FIDEICOMISO SAUTARI	JURIDICA	GASTO BANCARIO POR PORCENTAJE FIJO TR-6-	YRAIGOSA	1
23/06/23	51151201001	5	51	5115	511512	51151201	51151201001	SERVICIOS BANCARIOS	23/06/23	42	2	EGRESOS	3781,51	0	110100	FA-5931 FIDEICOMISO SAUTARI	JURIDICA	COSTOS DE OPERACION  -6-	YRAIGOSA	1
23/06/23	35101002009	3	35	3510	351010	35101002	35101002009	COMISION FIDUCIARIA	23/06/23	42	2	EGRESOS	718,49	0	800193848	CARTERA COLECTIVA ACCION FIDUCIARIA	JURIDICA	COMISION DE FIDEICOMISO-6-	YRAIGOSA	1
23/06/23	25110501001	2	25	2511	251105	25110501	25110501001	PROVEEDORES	23/06/23	43	2	EGRESOS	900000000	0	901310242	MORENO CORPORATION SAS	JURIDICA	110100-FA-5931 FIDEICOMISO SAUTARI-202306212200279062-PAGO	YRAIGOSA	1
23/06/23	13020501001	1	13	1302	130205	13020501	13020501001	FONDO COMUN ORDINARIO 1	23/06/23	43	2	EGRESOS	0	900000000	110100	FA-5931 FIDEICOMISO SAUTARI	JURIDICA	110100-FA-5931 FIDEICOMISO SAUTARI-202306212200279062-PAGO	YRAIGOSA	1
