FECHA_PROCESO	CUENTA_CONTABLE	COD_1	COD_2	COD_4	COD_6	COD_8	COD_11	NOM_CUENTA	FECHA_COMPROBANTE	NUMERO_COMPROBANTE	TIPO_COMPROBANTE	NOMBRE_COMPROBANTE	DEBITO	CREDITO	NIT_TERCERO	NOMBRE_COMUN	TIPO_PERSONA	DESCRIPCION	USUARIO	CODIGO_PRODUCTO
26/04/20	41080501001	4	41	4108	410805	41080501	41080501001	POR INCREMENTO EN EL VALOR DE MERCADO	26/04/20	2923	1	INGRESOS	0	821,04	44764	FA-2594 FIDEICOMISO HOTEL URBAN ROYAL 26	JURIDICA	RENDIMEINTOS DEL FCO POSITIVOS	JCLAVIJO	1
26/04/20	13020501002	1	13	1302	130205	13020501	13020501002	FONDO COMUN ORDINARIO 2	26/04/20	2923	1	INGRESOS	821,04	0	44764	FA-2594 FIDEICOMISO HOTEL URBAN ROYAL 26	JURIDICA	RENDIMEINTOS DEL FCO POSITIVOS	JCLAVIJO	1
30/04/20	41080501001	4	41	4108	410805	41080501	41080501001	POR INCREMENTO EN EL VALOR DE MERCADO	30/04/20	2920	1	INGRESOS	0	217,12	44764	FA-2594 FIDEICOMISO HOTEL URBAN ROYAL 26	JURIDICA	RENDIMEINTOS DEL FCO POSITIVOS	JCLAVIJO	1
30/04/20	13020501002	1	13	1302	130205	13020501	13020501002	FONDO COMUN ORDINARIO 2	30/04/20	2920	1	INGRESOS	217,12	0	44764	FA-2594 FIDEICOMISO HOTEL URBAN ROYAL 26	JURIDICA	RENDIMEINTOS DEL FCO POSITIVOS	JCLAVIJO	1
30/04/20	41080501001	4	41	4108	410805	41080501	41080501001	POR INCREMENTO EN EL VALOR DE MERCADO	30/04/20	2922	1	INGRESOS	0	13576,43	44764	FA-2594 FIDEICOMISO HOTEL URBAN ROYAL 26	JURIDICA	RENDIMEINTOS DEL FCO POSITIVOS	JCLAVIJO	1
30/04/20	13020501005	1	13	1302	130205	13020501	13020501005	FONDO COMUN ORDINARIO 5	30/04/20	2922	1	INGRESOS	13576,43	0	44764	FA-2594 FIDEICOMISO HOTEL URBAN ROYAL 26	JURIDICA	RENDIMEINTOS DEL FCO POSITIVOS	JCLAVIJO	1
30/04/20	39150001001	3	39	3915	391500	39150001	39150001001	GANANCIA DEL EJERCICIO	30/04/20	91	18	CIERRES	0	36966,19	805012921	PATRIMONIOS AUTONOMOS ACCIÓN FIDUCIARIA	JURIDICA	UTILIDAD O PERDIDAD	SYSTRX	1
30/04/20	59050001001	5	59	5905	590500	59050001	59050001001	GANANCIAS Y PÉRDIDAS	30/04/20	91	18	CIERRES	36966,19	0	805012921	PATRIMONIOS AUTONOMOS ACCIÓN FIDUCIARIA	JURIDICA	UTILIDAD O PERDIDAD	SYSTRX	1
31/05/20	41080501001	4	41	4108	410805	41080501	41080501001	POR INCREMENTO EN EL VALOR DE MERCADO	31/05/20	2926	1	INGRESOS	0	79817,63	44764	FA-2594 FIDEICOMISO HOTEL URBAN ROYAL 26	JURIDICA	RENDIMEINTOS DEL FCO POSITIVOS	YRAIGOSA	1
31/05/20	13020501005	1	13	1302	130205	13020501	13020501005	FONDO COMUN ORDINARIO 5	31/05/20	2926	1	INGRESOS	79817,63	0	44764	FA-2594 FIDEICOMISO HOTEL URBAN ROYAL 26	JURIDICA	RENDIMEINTOS DEL FCO POSITIVOS	YRAIGOSA	1
31/05/20	41080501001	4	41	4108	410805	41080501	41080501001	POR INCREMENTO EN EL VALOR DE MERCADO	31/05/20	2927	1	INGRESOS	0	1276,47	44764	FA-2594 FIDEICOMISO HOTEL URBAN ROYAL 26	JURIDICA	RENDIMEINTOS DEL FCO POSITIVOS	YRAIGOSA	1
31/05/20	13020501002	1	13	1302	130205	13020501	13020501002	FONDO COMUN ORDINARIO 2	31/05/20	2927	1	INGRESOS	1276,47	0	44764	FA-2594 FIDEICOMISO HOTEL URBAN ROYAL 26	JURIDICA	RENDIMEINTOS DEL FCO POSITIVOS	YRAIGOSA	1
31/05/20	39150001001	3	39	3915	391500	39150001	39150001001	GANANCIA DEL EJERCICIO	31/05/20	92	18	CIERRES	0	81094,1	805012921	PATRIMONIOS AUTONOMOS ACCIÓN FIDUCIARIA	JURIDICA	UTILIDAD O PERDIDAD	SYSTRX	1
31/05/20	59050001001	5	59	5905	590500	59050001	59050001001	GANANCIAS Y PÉRDIDAS	31/05/20	92	18	CIERRES	81094,1	0	805012921	PATRIMONIOS AUTONOMOS ACCIÓN FIDUCIARIA	JURIDICA	UTILIDAD O PERDIDAD	SYSTRX	1
30/06/20	41080501001	4	41	4108	410805	41080501	41080501001	POR INCREMENTO EN EL VALOR DE MERCADO	30/06/20	2928	1	INGRESOS	0	44343,24	44764	FA-2594 FIDEICOMISO HOTEL URBAN ROYAL 26	JURIDICA	RENDIMEINTOS DEL FCO POSITIVOS	JCLAVIJO	1
30/06/20	13020501005	1	13	1302	130205	13020501	13020501005	FONDO COMUN ORDINARIO 5	30/06/20	2928	1	INGRESOS	44343,24	0	44764	FA-2594 FIDEICOMISO HOTEL URBAN ROYAL 26	JURIDICA	RENDIMEINTOS DEL FCO POSITIVOS	JCLAVIJO	1
30/06/20	51080501001	5	51	5108	510805	51080501	51080501001	POR DISMINUCION DEL VALOR RAZONABLE	30/06/20	2929	1	INGRESOS	224,7	0	44764	FA-2594 FIDEICOMISO HOTEL URBAN ROYAL 26	JURIDICA	RENDIMIENTOS NEGATIVOS	JCLAVIJO	1
30/06/20	13020501002	1	13	1302	130205	13020501	13020501002	FONDO COMUN ORDINARIO 2	30/06/20	2929	1	INGRESOS	0	224,7	44764	FA-2594 FIDEICOMISO HOTEL URBAN ROYAL 26	JURIDICA	RENDIMIENTOS NEGATIVOS	JCLAVIJO	1
30/06/20	41080501001	4	41	4108	410805	41080501	41080501001	POR INCREMENTO EN EL VALOR DE MERCADO	30/06/20	2930	1	INGRESOS	0	709,15	44764	FA-2594 FIDEICOMISO HOTEL URBAN ROYAL 26	JURIDICA	RENDIMEINTOS DEL FCO POSITIVOS	JCLAVIJO	1
30/06/20	13020501002	1	13	1302	130205	13020501	13020501002	FONDO COMUN ORDINARIO 2	30/06/20	2930	1	INGRESOS	709,15	0	44764	FA-2594 FIDEICOMISO HOTEL URBAN ROYAL 26	JURIDICA	RENDIMEINTOS DEL FCO POSITIVOS	JCLAVIJO	1
30/06/20	51080501001	5	51	5108	510805	51080501	51080501001	POR DISMINUCION DEL VALOR RAZONABLE	30/06/20	2931	1	INGRESOS	14050,75	0	44764	FA-2594 FIDEICOMISO HOTEL URBAN ROYAL 26	JURIDICA	RENDIMIENTOS NEGATIVOS	JCLAVIJO	1
30/06/20	13020501005	1	13	1302	130205	13020501	13020501005	FONDO COMUN ORDINARIO 5	30/06/20	2931	1	INGRESOS	0	14050,75	44764	FA-2594 FIDEICOMISO HOTEL URBAN ROYAL 26	JURIDICA	RENDIMIENTOS NEGATIVOS	JCLAVIJO	1
30/06/20	39150001001	3	39	3915	391500	39150001	39150001001	GANANCIA DEL EJERCICIO	30/06/20	93	18	CIERRES	0	30776,94	805012921	PATRIMONIOS AUTONOMOS ACCIÓN FIDUCIARIA	JURIDICA	UTILIDAD O PERDIDAD	SYSTRX	1
30/06/20	59050001001	5	59	5905	590500	59050001	59050001001	GANANCIAS Y PÉRDIDAS	30/06/20	93	18	CIERRES	30776,94	0	805012921	PATRIMONIOS AUTONOMOS ACCIÓN FIDUCIARIA	JURIDICA	UTILIDAD O PERDIDAD	SYSTRX	1
31/07/20	41080501001	4	41	4108	410805	41080501	41080501001	POR INCREMENTO EN EL VALOR DE MERCADO	31/07/20	2932	1	INGRESOS	0	752,01	44764	FA-2594 FIDEICOMISO HOTEL URBAN ROYAL 26	JURIDICA	RENDIMEINTOS DEL FCO POSITIVOS	LCAMACHO	1
31/07/20	13020501002	1	13	1302	130205	13020501	13020501002	FONDO COMUN ORDINARIO 2	31/07/20	2932	1	INGRESOS	752,01	0	44764	FA-2594 FIDEICOMISO HOTEL URBAN ROYAL 26	JURIDICA	RENDIMEINTOS DEL FCO POSITIVOS	LCAMACHO	1
31/07/20	51080501001	5	51	5108	510805	51080501	51080501001	POR DISMINUCION DEL VALOR RAZONABLE	31/07/20	2933	1	INGRESOS	1452,82	0	44764	FA-2594 FIDEICOMISO HOTEL URBAN ROYAL 26	JURIDICA	RENDIMIENTOS NEGATIVOS	LCAMACHO	1
31/07/20	13020501005	1	13	1302	130205	13020501	13020501005	FONDO COMUN ORDINARIO 5	31/07/20	2933	1	INGRESOS	0	1452,82	44764	FA-2594 FIDEICOMISO HOTEL URBAN ROYAL 26	JURIDICA	RENDIMIENTOS NEGATIVOS	LCAMACHO	1
31/07/20	41080501001	4	41	4108	410805	41080501	41080501001	POR INCREMENTO EN EL VALOR DE MERCADO	31/07/20	2934	1	INGRESOS	0	47023,04	44764	FA-2594 FIDEICOMISO HOTEL URBAN ROYAL 26	JURIDICA	RENDIMEINTOS DEL FCO POSITIVOS	LCAMACHO	1
31/07/20	13020501005	1	13	1302	130205	13020501	13020501005	FONDO COMUN ORDINARIO 5	31/07/20	2934	1	INGRESOS	47023,04	0	44764	FA-2594 FIDEICOMISO HOTEL URBAN ROYAL 26	JURIDICA	RENDIMEINTOS DEL FCO POSITIVOS	LCAMACHO	1
31/07/20	51080501001	5	51	5108	510805	51080501	51080501001	POR DISMINUCION DEL VALOR RAZONABLE	31/07/20	2935	1	INGRESOS	23,23	0	44764	FA-2594 FIDEICOMISO HOTEL URBAN ROYAL 26	JURIDICA	RENDIMIENTOS NEGATIVOS	LCAMACHO	1
31/07/20	13020501002	1	13	1302	130205	13020501	13020501002	FONDO COMUN ORDINARIO 2	31/07/20	2935	1	INGRESOS	0	23,23	44764	FA-2594 FIDEICOMISO HOTEL URBAN ROYAL 26	JURIDICA	RENDIMIENTOS NEGATIVOS	LCAMACHO	1
31/07/20	39150001001	3	39	3915	391500	39150001	39150001001	GANANCIA DEL EJERCICIO	31/07/20	94	18	CIERRES	0	46299	805012921	PATRIMONIOS AUTONOMOS ACCIÓN FIDUCIARIA	JURIDICA	UTILIDAD O PERDIDAD	SYSTRX	1
31/07/20	59050001001	5	59	5905	590500	59050001	59050001001	GANANCIAS Y PÉRDIDAS	31/07/20	94	18	CIERRES	46299	0	805012921	PATRIMONIOS AUTONOMOS ACCIÓN FIDUCIARIA	JURIDICA	UTILIDAD O PERDIDAD	SYSTRX	1
